question;answer;item1;item2;co_occurrence_count;export_timestamp
temperature;panas;KOPI GULA AREN;SANGER;5.03;52:07.4
budget;bebas;KOPI GULA AREN;MOCHACCINO;4.795;52:07.4
budget;bebas;KOPI GULA AREN;SANGER;7.03;52:07.4
budget;bebas;KOPI GULA AREN;TEH STRAWBERRY;4;52:07.4
mood;energi;BISCOFFEE;KOPI SODA;6.565;52:07.4
mood;energi;KOPI LEMON;KOPI SODA;10.3635;52:07.4
texture;heavy;BISCOFFEE;KOPI LEMON;6.1;52:07.4
texture;heavy;BISCOFFEE;KOPI SODA;7.1;52:07.4
texture;heavy;KOPI GULA AREN;KOPI LEMON;8.03;52:07.4
texture;heavy;KOPI LEMON;KOPI SODA;11.7285;52:07.4
caffeine;sedang;AMERICANO;KOPI GULA AREN;11.76;52:07.4
temperature;panas;AMERICANO;BISCOFFEE;9.865;52:07.4
temperature;panas;AMERICANO;KOPI GULA AREN;9.8695;52:07.4
temperature;panas;AMERICANO;KOPI SODA;11.5495;52:07.4
temperature;panas;KOPI GULA AREN;KOPI SODA;10.355;52:07.4
budget;mid;AMERICANO;KOPI GULA AREN;7.1695;52:07.4
budget;mid;BISCOFFEE;KOPI SODA;3.1;52:07.4
budget;mid;KOPI GULA AREN;KOPI SODA;4.795;52:07.4
budget;mid;KOPI LEMON;KOPI SODA;5.589;52:07.4
texture;bubbly;AVOCADO;TEH;12.8;52:07.4
texture;bubbly;BISCOFFEE;CRUNCHY CREAMY;16.4;52:07.4
texture;bubbly;BISCOFFEE;KOPI GULA AREN;35.0795;52:07.4
caffeine;sedang;AVOCADO;CRUNCHY CREAMY;3.6;52:07.4
caffeine;sedang;BISCOFFEE;CRUNCHY CREAMY;13.53;52:07.4
caffeine;sedang;CRUNCHY CREAMY;KOPI GULA AREN;11.5;52:07.4
caffeine;sedang;CRUNCHY CREAMY;MANGO;2.3;52:07.4
caffeine;sedang;CRUNCHY CREAMY;TEH;11.23;52:07.4
taste;pahit;BISCOFFEE;TEH SEREH;6.3;52:07.4
taste;pahit;ESPRESSO;KOPI SUSU;16.8995;52:07.4
taste;pahit;MACCHIATO;TEH JAHE;10.515;52:07.4
taste;pahit;TEH JAHE;TEH SEREH;10.25;52:07.4
mood;rileks;BISCOFFEE;KOPI SUSU;8.3;52:07.4
mood;rileks;BISCOFFEE;MACCHIATO;4.15;52:07.4
mood;rileks;BISCOFFEE;TEH JAHE;6.3;52:07.4
mood;rileks;BISCOFFEE;TEH SEREH;4.3;52:07.4
mood;rileks;ESPRESSO;KOPI SUSU;8.095;52:07.4
mood;rileks;ESPRESSO;TEH JAHE;5.15;52:07.4
mood;rileks;MACCHIATO;TEH JAHE;7.75;52:07.4
texture;bubbly;BISCOFFEE;TEH JAHE;4.3;52:07.4
texture;bubbly;BISCOFFEE;TEH SEREH;4.3;52:07.4
texture;bubbly;ESPRESSO;KOPI SUSU;4.1395;52:07.4
texture;bubbly;ESPRESSO;TEH JAHE;5.15;52:07.4
texture;bubbly;KOPI SUSU;MACCHIATO;8.4395;52:07.4
texture;bubbly;KOPI SUSU;TEH JAHE;5.565;52:07.4
texture;bubbly;MACCHIATO;TEH JAHE;6.565;52:07.4
texture;bubbly;TEH JAHE;TEH SEREH;8.15;52:07.4
caffeine;tinggi;BISCOFFEE;KOPI SUSU;11.565;52:07.4
caffeine;tinggi;BISCOFFEE;MACCHIATO;3.15;52:07.4
caffeine;tinggi;BISCOFFEE;TEH SEREH;4.3;52:07.4
caffeine;tinggi;ESPRESSO;KOPI SUSU;7.1395;52:07.4
caffeine;tinggi;ESPRESSO;MACCHIATO;17.269;52:07.4
caffeine;tinggi;ESPRESSO;TEH JAHE;12.68;52:07.4
caffeine;tinggi;ESPRESSO;TEH SEREH;10.715;52:07.4
caffeine;tinggi;KOPI SUSU;TEH JAHE;5.76;52:07.4
caffeine;tinggi;MACCHIATO;TEH JAHE;5.415;52:07.4
caffeine;tinggi;TEH JAHE;TEH SEREH;4.15;52:07.4
temperature;panas;BISCOFFEE;KOPI SUSU;8.415;52:07.4
temperature;panas;BISCOFFEE;TEH SEREH;3.15;52:07.4
temperature;panas;ESPRESSO;KOPI SUSU;8.525;52:07.4
temperature;panas;ESPRESSO;TEH JAHE;5.515;52:07.4
budget;bebas;BISCOFFEE;ESPRESSO;6.3;52:07.4
budget;bebas;BISCOFFEE;TEH JAHE;4.15;52:07.4
budget;bebas;BISCOFFEE;TEH SEREH;1.15;52:07.4
budget;bebas;ESPRESSO;KOPI SUSU;6.4395;52:07.4
budget;bebas;ESPRESSO;MACCHIATO;13.084;52:07.4
budget;bebas;ESPRESSO;TEH JAHE;7.415;52:07.4
budget;bebas;ESPRESSO;TEH SEREH;4.265;52:07.4
budget;bebas;MACCHIATO;TEH JAHE;10.565;52:07.4
budget;bebas;MACCHIATO;TEH SEREH;4.1;52:07.4
budget;bebas;TEH JAHE;TEH SEREH;5;52:07.4
texture;heavy;BANANA;MANGO;7;52:07.4
texture;heavy;BANANA;STRAWBERRY;17.285;52:07.4
texture;heavy;MANGO;STRAWBERRY;11.2245;52:07.4
taste;asam;AMERICANO;KOPI LEMON;27.642;52:07.4
taste;asam;AMERICANO;TEH;8.365;52:07.4
taste;asam;AMERICANO;TELANG SQUASH;11.08;52:07.4
taste;asam;MOCHACCINO;TEH;6.83;52:07.4
taste;asam;MOCHACCINO;TEH LEMON;7.851;52:07.4
taste;asam;TEH LEMON;TELANG SQUASH;14.16;52:07.4
mood;menyegarkan;AMERICANO;KOPI LEMON;31.3165;52:07.4
mood;menyegarkan;AMERICANO;TEH;7.365;52:07.4
mood;menyegarkan;AMERICANO;TELANG SQUASH;11.08;52:07.4
mood;menyegarkan;KOPI LEMON;MOCHACCINO;18.959;52:07.4
mood;menyegarkan;MOCHACCINO;TEH;8.26;52:07.4
mood;menyegarkan;MOCHACCINO;TEH LEMON;15.316;52:07.4
texture;bubbly;AMERICANO;TELANG SQUASH;6;52:07.4
texture;bubbly;KOPI LEMON;TELANG SQUASH;9.62;52:07.4
caffeine;rendah;AMERICANO;KOPI LEMON;17.48;52:07.4
caffeine;rendah;AMERICANO;MOCHACCINO;1.54;52:07.4
caffeine;rendah;AMERICANO;TEH;5.1;52:07.4
caffeine;rendah;AMERICANO;TEH LEMON;8.62;52:07.4
caffeine;rendah;AMERICANO;TELANG SQUASH;5.54;52:07.4
caffeine;rendah;KOPI LEMON;TELANG SQUASH;14.13;52:07.4
caffeine;rendah;MOCHACCINO;TEH;7.63;52:07.4
caffeine;rendah;MOCHACCINO;TELANG SQUASH;5;52:07.4
caffeine;rendah;TEH;TEH LEMON;8.86;52:07.4
caffeine;rendah;TEH;TELANG SQUASH;2.1;52:07.4
caffeine;rendah;TEH LEMON;TELANG SQUASH;9.27;52:07.4
temperature;bebas;AMERICANO;KOPI LEMON;19.755;52:07.4
temperature;bebas;AMERICANO;TELANG SQUASH;3;52:07.4
temperature;bebas;KOPI LEMON;TEH LEMON;10.76;52:07.4
temperature;bebas;KOPI LEMON;TELANG SQUASH;5.38;52:07.4
temperature;bebas;MOCHACCINO;TELANG SQUASH;4.3;52:07.4
budget;mid;AMERICANO;TEH LEMON;8.22;52:07.4
budget;mid;AMERICANO;TELANG SQUASH;2.54;52:07.4
budget;mid;KOPI LEMON;TELANG SQUASH;9.62;52:07.4
budget;mid;MOCHACCINO;TELANG SQUASH;5.84;52:07.4
taste;pahit;ESPRESSO;TEH HIJAU;15.13;52:07.4
mood;menyegarkan;ESPRESSO;KOPI LEMON;6.06;52:07.4
mood;menyegarkan;ESPRESSO;TEH HIJAU;4.465;52:07.4
mood;menyegarkan;ESPRESSO;TEH JAHE;3;52:07.4
mood;menyegarkan;KOPI LEMON;TEH JAHE;6.895;52:07.4
mood;menyegarkan;MACCHIATO;TEH JAHE;2.1;52:07.4
mood;menyegarkan;TEH HIJAU;TEH JAHE;3;52:07.4
texture;heavy;ESPRESSO;KOPI LEMON;8.26;52:07.4
texture;heavy;ESPRESSO;MACCHIATO;7.225;52:07.4
texture;heavy;ESPRESSO;TEH HIJAU;6.63;52:07.4
texture;heavy;ESPRESSO;TEH JAHE;5.1;52:07.4
texture;heavy;KOPI LEMON;TEH HIJAU;3.565;52:07.4
texture;heavy;KOPI LEMON;TEH JAHE;6.595;52:07.4
texture;heavy;MACCHIATO;TEH HIJAU;3.25;52:07.4
texture;heavy;MACCHIATO;TEH JAHE;5.55;52:07.4
caffeine;sedang;ESPRESSO;TEH HIJAU;7.2;52:07.4
caffeine;sedang;TEH HIJAU;TEH JAHE;13.69;52:07.4
temperature;bebas;ESPRESSO;MACCHIATO;10.8695;52:07.4
temperature;bebas;ESPRESSO;TEH HIJAU;5.2;52:07.4
temperature;bebas;KOPI LEMON;TEH HIJAU;7.805;52:07.4
temperature;bebas;MACCHIATO;TEH JAHE;8.965;52:07.4
temperature;bebas;TEH HIJAU;TEH JAHE;13.915;52:07.4
budget;high;ESPRESSO;TEH HIJAU;6.565;52:07.4
budget;high;MACCHIATO;TEH HIJAU;10.65;52:07.4
taste;asam;CRUNCHY CREAMY;LEMON KISS;16.12;52:07.4
mood;menyegarkan;CRUNCHY CREAMY;LEMON KISS;15.12;52:07.4
texture;bubbly;CRUNCHY CREAMY;LEMON KISS;10.59;52:07.4
texture;bubbly;CRUNCHY CREAMY;LEMON SQUASH;10.06;52:07.4
caffeine;non-kafein;CRUNCHY CREAMY;LEMON KISS;15.12;52:07.4
temperature;dingin;CRUNCHY CREAMY;LEMON KISS;15.12;52:07.4
budget;mid;CRUNCHY CREAMY;LEMON KISS;3.795;52:07.4
temperature;panas;AVOCADO;STRAWBERRY;26.1145;52:07.4
temperature;panas;MANGO;STRAWBERRY;26;52:07.4
taste;netral;LEMON SQUASH;TEH SEREH;14.92;52:07.4
taste;netral;LYCHEE SQUASH;TEH SEREH;13.32;52:07.4
mood;menyegarkan;BERRY SQUASH;TEH JAHE;6.29;52:07.4
mood;menyegarkan;BERRY SQUASH;TEH SEREH;6.73;52:07.4
mood;menyegarkan;LEMON SQUASH;TEH JAHE;5.86;52:07.4
mood;menyegarkan;LYCHEE SQUASH;TEH JAHE;4.96;52:07.4
mood;menyegarkan;LYCHEE SQUASH;TEH SEREH;5.06;52:07.4
mood;menyegarkan;TEH JAHE;TEH SEREH;3;52:07.4
texture;bubbly;BERRY SQUASH;TEH JAHE;4.86;52:07.4
texture;bubbly;BERRY SQUASH;TEH SEREH;5.63;52:07.4
texture;bubbly;LEMON SQUASH;TEH JAHE;5.96;52:07.4
texture;bubbly;LEMON SQUASH;TEH SEREH;7.69;52:07.4
texture;bubbly;LYCHEE SQUASH;TEH JAHE;2.43;52:07.4
texture;bubbly;LYCHEE SQUASH;TEH SEREH;2.43;52:07.4
caffeine;sedang;BERRY SQUASH;LYCHEE SQUASH;3;52:07.4
caffeine;sedang;BERRY SQUASH;TEH SEREH;10.76;52:07.4
caffeine;sedang;LEMON SQUASH;TEH SEREH;10.49;52:07.4
caffeine;sedang;LYCHEE SQUASH;TEH SEREH;6.29;52:07.4
caffeine;sedang;TEH JAHE;TEH SEREH;16.43;52:07.4
temperature;panas;BERRY SQUASH;LYCHEE SQUASH;12.581;52:07.4
temperature;panas;LEMON SQUASH;TEH SEREH;5.16;52:07.4
temperature;panas;LYCHEE SQUASH;TEH SEREH;5.16;52:07.4
budget;mid;BERRY SQUASH;TEH JAHE;7.16;52:07.4
budget;mid;BERRY SQUASH;TEH SEREH;5.63;52:07.4
budget;mid;LEMON SQUASH;TEH JAHE;6.83;52:07.4
budget;mid;LEMON SQUASH;TEH SEREH;7.43;52:07.4
budget;mid;LYCHEE SQUASH;TEH SEREH;3.86;52:07.4
budget;mid;TEH JAHE;TEH SEREH;10.43;52:07.4
mood;energi;CHOCOLATE;CRUNCHY CREAMY;5.785;52:07.4
mood;energi;CHOCOLATE;STRAWBERRY;3.795;52:07.4
mood;energi;CRUNCHY CREAMY;STRAWBERRY;5.99;52:07.4
taste;pahit;CAPPUCCINO;KOPI GULA AREN;24.6085;52:07.4
mood;energi;CAPPUCCINO;KOPI GULA AREN;11.2235;52:07.4
mood;energi;CAPPUCCINO;KOPI SUSU;6.289;52:07.4
mood;energi;KOPI GULA AREN;KOPI SUSU;9.86;52:07.4
texture;light;CAPPUCCINO;KOPI GULA AREN;5.784;52:07.4
texture;light;CAPPUCCINO;KOPI SUSU;3.6445;52:07.4
caffeine;tinggi;CAPPUCCINO;KOPI GULA AREN;16.6835;52:07.4
caffeine;tinggi;CAPPUCCINO;KOPI SUSU;13.279;52:07.4
caffeine;tinggi;KOPI GULA AREN;KOPI SUSU;5.495;52:07.4
temperature;bebas;CAPPUCCINO;KOPI GULA AREN;11.3285;52:07.4
temperature;bebas;KOPI GULA AREN;KOPI SUSU;10.525;52:07.4
budget;bebas;CAPPUCCINO;KOPI GULA AREN;11.079;52:07.4
taste;netral;KOPI SUSU;LEMON SQUASH;13.19;52:07.4
taste;netral;KOPI SUSU;MOCHACCINO;10.06;52:07.4
taste;netral;LEMON SQUASH;SANGER;11.59;52:07.4
taste;netral;MOCHACCINO;SANGER;11.02;52:07.4
taste;netral;MOCHACCINO;TEH HIJAU;14.505;52:07.4
mood;energi;KOPI SUSU;LEMON SQUASH;5.86;52:07.4
mood;energi;KOPI SUSU;MOCHACCINO;11.3635;52:07.4
mood;energi;KOPI SUSU;SANGER;7.9345;52:07.4
mood;energi;LEMON SQUASH;MOCHACCINO;2;52:07.4
mood;energi;LEMON SQUASH;SANGER;3.86;52:07.4
mood;energi;LEMON SQUASH;TEH HIJAU;6.29;52:07.4
mood;energi;SANGER;STRAWBERRY;5.43;52:07.4
mood;energi;STRAWBERRY;TEH HIJAU;5.72;52:07.4
texture;light;KOPI SUSU;LEMON SQUASH;6.73;52:07.4
texture;light;KOPI SUSU;MOCHACCINO;9.6745;52:07.4
texture;light;KOPI SUSU;SANGER;7.73;52:07.4
texture;light;LEMON SQUASH;MOCHACCINO;8.62;52:07.4
texture;light;LEMON SQUASH;SANGER;11.89;52:07.4
texture;light;MOCHACCINO;STRAWBERRY;4.54;52:07.4
caffeine;sedang;KOPI SUSU;LEMON SQUASH;7.53;52:07.4
caffeine;sedang;LEMON SQUASH;MOCHACCINO;2.3;52:07.4
caffeine;sedang;LEMON SQUASH;STRAWBERRY;5.3;52:07.4
caffeine;sedang;LEMON SQUASH;TEH HIJAU;8.29;52:07.4
caffeine;sedang;MOCHACCINO;STRAWBERRY;6.43;52:07.4
temperature;dingin;KOPI SUSU;LEMON SQUASH;9.26;52:07.4
temperature;dingin;KOPI SUSU;TEH HIJAU;8.29;52:07.4
temperature;dingin;MOCHACCINO;TEH HIJAU;7.425;52:07.4
budget;high;KOPI SUSU;LEMON SQUASH;8.83;52:07.4
budget;high;KOPI SUSU;MOCHACCINO;5.3;52:07.4
budget;high;KOPI SUSU;STRAWBERRY;5;52:07.4
budget;high;LEMON SQUASH;SANGER;9.37;52:07.4
budget;high;MOCHACCINO;SANGER;12.0705;52:07.4
budget;high;MOCHACCINO;TEH HIJAU;12.83;52:07.4
budget;high;SANGER;STRAWBERRY;6.43;52:07.4
budget;high;SANGER;TEH HIJAU;9.27;52:07.4
taste;asam;CHOCOLATE;KOPI SUSU;2.1;52:07.4
taste;asam;KOPI SUSU;LEMON SQUASH;3.1;52:07.4
taste;asam;KOPI SUSU;MACCHIATO;2;52:07.4
taste;asam;KOPI SUSU;VARIASI PINK;4.1;52:07.4
mood;menyegarkan;CHOCOLATE;KOPI SUSU;1;52:07.4
mood;menyegarkan;KOPI SUSU;LEMON SQUASH;4.53;52:07.4
mood;menyegarkan;KOPI SUSU;MACCHIATO;6.0745;52:07.4
mood;menyegarkan;KOPI SUSU;VARIASI PINK;5.53;52:07.4
texture;bubbly;CHOCOLATE;KOPI SUSU;1;52:07.4
texture;bubbly;CHOCOLATE;VARIASI PINK;6.68;52:07.4
texture;bubbly;KOPI SUSU;LEMON SQUASH;4.4;52:07.4
texture;bubbly;KOPI SUSU;VARIASI PINK;6.03;52:07.4
caffeine;non-kafein;CHOCOLATE;KOPI SUSU;2.1;52:07.4
caffeine;non-kafein;CHOCOLATE;MACCHIATO;4.3;52:07.4
caffeine;non-kafein;CHOCOLATE;VARIASI PINK;7.68;52:07.4
caffeine;non-kafein;KOPI SUSU;LEMON SQUASH;4.73;52:07.4
caffeine;non-kafein;KOPI SUSU;MACCHIATO;5.6;52:07.4
caffeine;non-kafein;KOPI SUSU;VARIASI PINK;5.53;52:07.4
temperature;dingin;CHOCOLATE;KOPI SUSU;2.1;52:07.4
temperature;dingin;KOPI SUSU;VARIASI PINK;9.7;52:07.4
budget;high;CHOCOLATE;KOPI SUSU;1;52:07.4
budget;high;CHOCOLATE;LEMON SQUASH;5.53;52:07.4
budget;high;CHOCOLATE;MACCHIATO;3.2;52:07.4
budget;high;CHOCOLATE;VARIASI PINK;4.265;52:07.4
budget;high;KOPI SUSU;VARIASI PINK;7.53;52:07.4
mood;manis;CAPPUCCINO;JAHE MERAH;3;52:07.4
mood;manis;CAPPUCCINO;KOPI GULA AREN;3.795;52:07.4
mood;manis;CAPPUCCINO;KOPI SODA;5.095;52:07.4
mood;manis;CAPPUCCINO;KOPI SUSU;3;52:07.4
mood;manis;CAPPUCCINO;TEH STRAWBERRY;3.4;52:07.4
mood;manis;JAHE MERAH;KOPI SODA;1;52:07.4
mood;manis;JAHE MERAH;KOPI SUSU;6.3;52:07.4
mood;manis;KOPI GULA AREN;KOPI SODA;2.3;52:07.4
mood;manis;KOPI GULA AREN;KOPI SUSU;4.3;52:07.4
mood;manis;KOPI GULA AREN;TEH STRAWBERRY;7;52:07.4
mood;manis;KOPI SODA;KOPI SUSU;2;52:07.4
mood;manis;KOPI SODA;TEH STRAWBERRY;2.15;52:07.4
mood;manis;KOPI SUSU;TEH STRAWBERRY;6.6;52:07.4
texture;heavy;CAPPUCCINO;KOPI GULA AREN;7.46;52:07.4
texture;heavy;CAPPUCCINO;KOPI SUSU;5;52:07.4
texture;heavy;JAHE MERAH;KOPI SUSU;3.3;52:07.4
texture;heavy;KOPI GULA AREN;KOPI SUSU;7.395;52:07.4
texture;heavy;KOPI SODA;KOPI SUSU;8.225;52:07.4
caffeine;sedang;CAPPUCCINO;KOPI GULA AREN;9.19;52:07.4
temperature;bebas;JAHE MERAH;TEH STRAWBERRY;16.36;52:07.4
temperature;bebas;KOPI SODA;KOPI SUSU;8.73;52:07.4
budget;high;CAPPUCCINO;KOPI GULA AREN;1.3;52:07.4
budget;high;CAPPUCCINO;KOPI SODA;6.16;52:07.4
budget;high;CAPPUCCINO;TEH STRAWBERRY;3.54;52:07.4
budget;high;KOPI SODA;KOPI SUSU;3.495;52:07.4
taste;netral;MOCHACCINO;TEH JAHE SEREH;14.75;52:07.4
taste;netral;MOCHACCINO;VARIASI PINK;19.79;52:07.4
mood;menyegarkan;KOPI GULA AREN;TEH HIJAU;3.53;52:07.4
mood;menyegarkan;KOPI GULA AREN;TEH JAHE SEREH;6.9;52:07.4
mood;menyegarkan;KOPI GULA AREN;VARIASI PINK;5.2;52:07.4
mood;menyegarkan;MOCHACCINO;TEH HIJAU;5.125;52:07.4
mood;menyegarkan;MOCHACCINO;TEH JAHE SEREH;8.225;52:07.4
mood;menyegarkan;TEH HIJAU;TEH JAHE SEREH;5.695;52:07.4
mood;menyegarkan;TEH JAHE SEREH;VARIASI PINK;6.43;52:07.4
texture;creamy;MOCHACCINO;TEH HIJAU;11.875;52:07.4
texture;creamy;MOCHACCINO;TEH JAHE SEREH;13.255;52:07.4
texture;creamy;MOCHACCINO;VARIASI PINK;9.2;52:07.4
texture;creamy;TEH HIJAU;VARIASI PINK;8.03;52:07.4
caffeine;sedang;MOCHACCINO;VARIASI PINK;7.73;52:07.4
temperature;panas;KOPI GULA AREN;VARIASI PINK;4.43;52:07.4
temperature;panas;MOCHACCINO;VARIASI PINK;5.73;52:07.4
temperature;panas;TEH HIJAU;VARIASI PINK;8.03;52:07.4
budget;mid;KOPI GULA AREN;MOCHACCINO;9.0745;52:07.4
budget;mid;KOPI GULA AREN;TEH JAHE SEREH;10.9;52:07.4
budget;mid;MOCHACCINO;VARIASI PINK;8.03;52:07.4
budget;mid;TEH HIJAU;TEH JAHE SEREH;4.15;52:07.4
budget;mid;TEH JAHE SEREH;VARIASI PINK;7.73;52:07.4
taste;pahit;AMERICANO;ESPRESSO;30.0385;52:07.4
taste;pahit;AMERICANO;TEH LECI;14.195;52:07.4
mood;manis;AMERICANO;ESPRESSO;6.095;52:07.4
mood;manis;AMERICANO;MACCHIATO;2;52:07.4
mood;manis;AMERICANO;TEH;2.15;52:07.4
mood;manis;AMERICANO;TEH HIJAU;3.45;52:07.4
mood;manis;AMERICANO;TEH LECI;2.15;52:07.4
mood;manis;ESPRESSO;MACCHIATO;4.795;52:07.4
mood;manis;ESPRESSO;TEH;2;52:07.4
mood;manis;ESPRESSO;TEH HIJAU;3.15;52:07.4
mood;manis;MACCHIATO;TEH;4.45;52:07.4
mood;manis;TEH;TEH LECI;8;52:07.4
texture;bubbly;AMERICANO;TEH HIJAU;11.001;52:07.4
texture;bubbly;AMERICANO;TEH LECI;9.84;52:07.4
texture;bubbly;ESPRESSO;TEH HIJAU;5.3;52:07.4
texture;bubbly;MACCHIATO;TEH HIJAU;5.921;52:07.4
texture;bubbly;TEH HIJAU;TEH LECI;8.16;52:07.4
caffeine;tinggi;AMERICANO;ESPRESSO;19.6735;52:07.4
caffeine;tinggi;AMERICANO;TEH LECI;11.866;52:07.4
caffeine;tinggi;ESPRESSO;TEH;10.865;52:07.4
caffeine;tinggi;ESPRESSO;TEH HIJAU;6.83;52:07.4
caffeine;tinggi;ESPRESSO;TEH LECI;8.45;52:07.4
caffeine;tinggi;TEH HIJAU;TEH LECI;10.2095;52:07.4
temperature;panas;AMERICANO;ESPRESSO;12.5245;52:07.4
temperature;panas;AMERICANO;TEH;2.3;52:07.4
temperature;panas;AMERICANO;TEH HIJAU;7.37;52:07.4
temperature;panas;AMERICANO;TEH LECI;6.955;52:07.4
temperature;panas;ESPRESSO;TEH;6.465;52:07.4
temperature;panas;ESPRESSO;TEH HIJAU;8.78;52:07.4
temperature;panas;MACCHIATO;TEH HIJAU;13.57;52:07.4
temperature;panas;TEH;TEH HIJAU;5.58;52:07.4
budget;high;AMERICANO;ESPRESSO;10.5695;52:07.4
budget;high;AMERICANO;TEH;6.15;52:07.4
budget;high;AMERICANO;TEH LECI;7.23;52:07.4
budget;high;ESPRESSO;TEH;5.15;52:07.4
budget;high;ESPRESSO;TEH LECI;3.15;52:07.4
budget;high;TEH;TEH HIJAU;9.16;52:07.4
mood;energi;AVOCADO;BANANA;3.99;52:07.4
mood;energi;AVOCADO;STRAWBERRY;3.495;52:07.4
mood;energi;BANANA;STRAWBERRY;3;52:07.4
mood;menyegarkan;CHOCOLATE;CRUNCHY CREAMY;12.19;52:07.4
mood;energi;LEMON KISS;LEMON SQUASH;1;52:07.4
mood;energi;LEMON KISS;LYCHEE SQUASH;7.21;52:07.4
mood;energi;LEMON SQUASH;LYCHEE SQUASH;3.6;52:07.4
temperature;bebas;LEMON KISS;LEMON SQUASH;6.371;52:07.4
temperature;bebas;LEMON SQUASH;LYCHEE SQUASH;11.112;52:07.4
mood;rileks;MACCHIATO;TEH JAHE SEREH;5.45;52:07.4
texture;heavy;MACCHIATO;MOCHACCINO;7.9995;52:07.4
texture;heavy;MACCHIATO;TEH;5.7;52:07.4
texture;heavy;MACCHIATO;TEH JAHE SEREH;2.15;52:07.4
texture;heavy;MOCHACCINO;TEH;6.6;52:07.4
temperature;bebas;MACCHIATO;TEH JAHE SEREH;10.245;52:07.4
temperature;bebas;MOCHACCINO;TEH JAHE SEREH;11.805;52:07.4
temperature;bebas;TEH;TEH JAHE SEREH;4.53;52:07.4
budget;high;MACCHIATO;TEH JAHE SEREH;4.15;52:07.4
budget;high;MOCHACCINO;TEH JAHE SEREH;8.54;52:07.4
mood;manis;BISCOFFEE;TEH HIJAU;1;52:07.4
mood;manis;BISCOFFEE;TEH JAHE;1;52:07.4
mood;manis;BISCOFFEE;TEH SEREH;1;52:07.4
mood;manis;KOPI SODA;TEH JAHE;2;52:07.4
mood;manis;MOCHACCINO;TEH JAHE;6.3;52:07.4
mood;manis;TEH JAHE;TEH SEREH;9.75;52:07.4
texture;heavy;BISCOFFEE;MOCHACCINO;9.1;52:07.4
texture;heavy;BISCOFFEE;TEH HIJAU;4.25;52:07.4
texture;heavy;BISCOFFEE;TEH JAHE;5;52:07.4
texture;heavy;BISCOFFEE;TEH SEREH;1;52:07.4
texture;heavy;KOPI SODA;TEH SEREH;6.265;52:07.4
texture;heavy;MOCHACCINO;TEH JAHE;3;52:07.4
texture;heavy;MOCHACCINO;TEH SEREH;6.265;52:07.4
texture;heavy;TEH HIJAU;TEH SEREH;4;52:07.4
texture;heavy;TEH JAHE;TEH SEREH;4.3;52:07.4
caffeine;sedang;BISCOFFEE;TEH SEREH;2;52:07.4
caffeine;sedang;TEH HIJAU;TEH SEREH;5.86;52:07.4
temperature;bebas;BISCOFFEE;KOPI SODA;8.1;52:07.4
temperature;bebas;BISCOFFEE;MOCHACCINO;9.1;52:07.4
temperature;bebas;BISCOFFEE;TEH SEREH;3.15;52:07.4
temperature;bebas;MOCHACCINO;TEH JAHE;12.5;52:07.4
temperature;bebas;TEH JAHE;TEH SEREH;7.6;52:07.4
budget;mid;BISCOFFEE;TEH HIJAU;4.25;52:07.4
budget;mid;BISCOFFEE;TEH JAHE;7.15;52:07.4
budget;mid;BISCOFFEE;TEH SEREH;2;52:07.4
budget;mid;KOPI SODA;TEH JAHE;5.45;52:07.4
budget;mid;TEH HIJAU;TEH JAHE;10.6;52:07.4
texture;light;BERRY SQUASH;LEMON SQUASH;23.546;52:07.4
budget;low;LYCHEE SQUASH;TELANG SQUASH;12.862;52:07.4
taste;asam;LEMON SQUASH;TEH JAHE;5.1;52:07.4
taste;asam;STRAWBERRY;TEH JAHE;3.1;52:07.4
texture;bubbly;STRAWBERRY;TEH JAHE;7.43;52:07.4
budget;mid;STRAWBERRY;TEH JAHE;5.9;52:07.4
taste;netral;KOPI LEMON;SANGER;6.59;52:07.4
mood;energi;LEMON KISS;SANGER;4.29;52:07.4
mood;energi;LEMON KISS;TEH STRAWBERRY;6.86;52:07.4
texture;creamy;KOPI LEMON;LEMON KISS;4.86;52:07.4
texture;creamy;KOPI LEMON;STRAWBERRY;4.54;52:07.4
texture;creamy;LEMON KISS;SANGER;5.59;52:07.4
texture;creamy;SANGER;STRAWBERRY;5.3;52:07.4
texture;creamy;SANGER;TEH STRAWBERRY;8.88;52:07.4
caffeine;rendah;KOPI LEMON;SANGER;5.7;52:07.4
caffeine;rendah;LEMON KISS;SANGER;12.3;52:07.4
caffeine;rendah;SANGER;STRAWBERRY;7;52:07.4
caffeine;rendah;SANGER;TEH STRAWBERRY;14.67;52:07.4
temperature;panas;KOPI LEMON;LEMON KISS;8.43;52:07.4
temperature;panas;LEMON KISS;SANGER;8.32;52:07.4
temperature;panas;SANGER;STRAWBERRY;4.43;52:07.4
budget;high;LEMON KISS;SANGER;8.7;52:07.4
budget;high;LEMON KISS;STRAWBERRY;14.043;52:07.4
mood;rileks;MACCHIATO;TEH HIJAU;7.45;52:07.4
mood;rileks;TEH;TEH JAHE;8.9;52:07.4
texture;heavy;KOPI GULA AREN;MACCHIATO;8.28;52:07.4
texture;heavy;KOPI GULA AREN;TEH HIJAU;6.865;52:07.4
texture;heavy;KOPI GULA AREN;TEH JAHE;1.15;52:07.4
texture;heavy;KOPI SODA;MACCHIATO;9.5695;52:07.4
texture;heavy;TEH;TEH HIJAU;4.58;52:07.4
texture;heavy;TEH;TEH JAHE;3.15;52:07.4
