question,answer,co_occurrence,sim_rasa_manis,diff_rasa_manis,diff_sweetness_score,diff_kafein_score,sim_kafein_score,prod_tekstur_HEAVY,diff_tekstur_LIGHT,diff_carbonated_score,sim_tekstur_LIGHT,avg_tekstur_HEAVY,sim_carbonated_score,taste_consistency,prod_sweetness_score,avg_kafein_score,prod_harga,avg_harga,sim_harga,export_timestamp,source_users,source_seed
mood,manis,2.0,0.11111111111111116,0.8888888888888888,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,66.29999999999995,0.888888888888889,0.11111111111111105,0.10000000000000009,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,65.79999999999997,0.888888888888889,0.11111111111111105,0.10000000000000009,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.0,1.0,0.7,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,89.63999999999996,0.7777777777777778,0.2222222222222222,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.0,0.2222222222222222,0.7777777777777778,0.7,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.0,0.2222222222222222,0.7777777777777778,0.7,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.19999999999999996,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.4444444444444444,0.5555555555555556,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,59.799999999999976,0.888888888888889,0.11111111111111105,0.10000000000000009,,,0.0,,1.0,,0.5,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.0,0.33333333333333326,0.6666666666666667,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.4444444444444444,0.5555555555555556,0.19999999999999996,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,67.49999999999996,0.7777777777777778,0.2222222222222222,0.10000000000000009,,,0.0,,1.0,,0.5,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,88.64999999999993,0.7777777777777778,0.2222222222222222,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.19999999999999996,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.4444444444444444,0.5555555555555556,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.4444444444444444,0.5555555555555556,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.5555555555555556,0.4444444444444444,0.19999999999999996,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.4444444444444444,0.5555555555555556,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.19999999999999996,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.5555555555555556,0.4444444444444444,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.2222222222222222,0.7777777777777778,0.6000000000000001,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.8888888888888888,0.11111111111111112,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.0,0.6666666666666666,0.33333333333333337,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.795,0.33333333333333337,0.6666666666666666,0.49999999999999994,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.8888888888888888,0.11111111111111112,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.095,0.8888888888888888,0.11111111111111112,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.495,0.44444444444444453,0.5555555555555555,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.4,0.5555555555555556,0.4444444444444445,0.3,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.6666666666666666,0.33333333333333337,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.495,0.6666666666666666,0.33333333333333337,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.3,0.7777777777777778,0.2222222222222222,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.3,0.6666666666666666,0.33333333333333337,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.4,0.33333333333333337,0.6666666666666666,0.6000000000000001,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.15,0.44444444444444453,0.5555555555555555,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.15,0.6666666666666666,0.33333333333333337,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.15,0.6666666666666666,0.33333333333333337,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.15,0.5555555555555556,0.4444444444444445,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.15,0.6666666666666666,0.33333333333333337,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.0,0.44444444444444453,0.5555555555555555,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.4,0.5555555555555556,0.4444444444444445,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,63.62499999999997,1.0,0.0,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,65.09999999999998,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.30000000000000004,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,43.54499999999999,1.0,0.0,0.0,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,60.739999999999974,0.8888888888888888,0.11111111111111116,0.0,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,51.899999999999984,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.30000000000000004,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,67.39999999999998,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.30000000000000004,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,51.12999999999998,1.0,0.0,0.0,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,60.22999999999997,0.8888888888888888,0.11111111111111116,0.0,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,57.49999999999997,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.6000000000000001,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.6000000000000001,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.6666666666666666,0.33333333333333337,0.30000000000000004,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.5555555555555556,0.4444444444444445,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.795,0.2222222222222222,0.7777777777777778,0.7,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.3,0.7777777777777778,0.22222222222222224,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.4949999999999999,0.7777777777777778,0.22222222222222224,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.33333333333333337,0.6666666666666666,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.795,0.5555555555555556,0.4444444444444445,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.795,0.6666666666666667,0.3333333333333333,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.4949999999999999,0.5555555555555556,0.4444444444444445,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.2222222222222222,0.7777777777777778,0.7,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.15,0.33333333333333337,0.6666666666666666,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.5555555555555556,0.4444444444444445,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.300000000000001,0.5555555555555556,0.4444444444444445,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.15,0.4444444444444444,0.5555555555555556,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.15,0.5555555555555556,0.4444444444444445,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.15,0.33333333333333337,0.6666666666666666,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.15,0.4444444444444444,0.5555555555555556,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.3,0.6666666666666667,0.3333333333333333,0.19999999999999996,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.0,0.7777777777777778,0.22222222222222224,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.7777777777777778,0.22222222222222224,0.5,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.3,0.7777777777777779,0.22222222222222215,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,10.59,0.8888888888888888,0.1111111111111111,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.75,1.0,0.0,0.3,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.545,1.0,0.0,0.3,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.6,1.0,0.0,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.6,0.8888888888888888,0.11111111111111116,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.2,1.0,0.0,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.995,0.6666666666666667,0.3333333333333333,0.30000000000000004,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,12.100000000000001,0.6666666666666667,0.3333333333333333,0.19999999999999996,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,11.8,0.7777777777777779,0.22222222222222215,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,10.8,1.0,0.0,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,12.100000000000001,1.0,0.0,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,10.2,0.8888888888888888,0.1111111111111111,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,7.499999999999999,1.0,0.0,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.5,0.7777777777777779,0.22222222222222215,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,13.100000000000001,0.8888888888888888,0.1111111111111111,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,7.095,0.8888888888888888,0.1111111111111111,0.3,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.75,0.8888888888888888,0.1111111111111111,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.5999999999999996,0.4444444444444444,0.5555555555555556,0.7,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.3,0.4444444444444444,0.5555555555555556,0.7,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.795,0.8888888888888888,0.11111111111111116,0.19999999999999996,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.3,0.7777777777777778,0.2222222222222222,0.19999999999999996,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.6,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,7.3,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.9,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,59.39999999999997,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.6,0.5555555555555556,0.4444444444444445,0.49999999999999994,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.495,0.6666666666666667,0.3333333333333333,0.19999999999999996,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,73.19999999999995,1.0,0.0,0.10000000000000009,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,87.34499999999996,1.0,0.0,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.15,0.8888888888888888,0.11111111111111116,0.19999999999999996,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,7.749999999999999,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,10.9,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.3,0.7777777777777778,0.2222222222222222,0.19999999999999996,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.75,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,7.8999999999999995,0.8888888888888888,0.11111111111111116,0.19999999999999996,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.0,0.7777777777777778,0.2222222222222222,0.49999999999999994,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.3,0.7777777777777778,0.2222222222222222,0.49999999999999994,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.6,0.7777777777777778,0.2222222222222222,0.19999999999999996,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.795,1.0,0.0,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.495,0.5555555555555556,0.4444444444444444,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.3,0.6666666666666666,0.33333333333333337,0.5,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.3,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.3,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.3,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.59,0.888888888888889,0.11111111111111108,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.3,0.7777777777777778,0.22222222222222224,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.4444444444444444,0.5555555555555556,0.8,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.4444444444444444,0.5555555555555556,0.7,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.095,0.5555555555555556,0.4444444444444444,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.3,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.095,0.6666666666666666,0.33333333333333337,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.0,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.6,0.5555555555555556,0.4444444444444444,0.5,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.3,0.6666666666666666,0.33333333333333337,0.2,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.3,0.6666666666666666,0.33333333333333337,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.5555555555555556,0.4444444444444444,0.5,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.99,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,7.495,0.888888888888889,0.11111111111111108,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.7777777777777778,0.22222222222222224,0.5,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.15,0.4444444444444444,0.5555555555555556,0.7,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.3,0.5555555555555556,0.4444444444444444,0.5,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.6666666666666666,0.33333333333333337,0.5,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.3,0.7777777777777778,0.22222222222222224,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.15,0.5555555555555556,0.4444444444444444,0.5,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.15,0.6666666666666666,0.33333333333333337,0.2,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.3,0.888888888888889,0.11111111111111105,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,1.0,0.7777777777777779,0.22222222222222215,0.3,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.3,0.7777777777777779,0.22222222222222215,0.3,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,4.8999999999999995,0.7777777777777779,0.22222222222222215,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.8999999999999995,0.6666666666666667,0.3333333333333333,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.6,0.7777777777777779,0.22222222222222215,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.6,0.8888888888888888,0.11111111111111116,0.30000000000000004,,,0.0,,0.0,,0.5,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.3,0.8888888888888888,0.11111111111111116,0.19999999999999996,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.3,1.0,0.0,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.8999999999999995,0.7777777777777779,0.22222222222222215,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.0,0.7777777777777779,0.22222222222222215,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.2,0.888888888888889,0.11111111111111105,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.6,0.7777777777777779,0.22222222222222215,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.8999999999999995,1.0,0.0,0.0,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,6.6,0.888888888888889,0.11111111111111105,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,2.0,0.888888888888889,0.11111111111111105,0.3,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.0,0.888888888888889,0.11111111111111105,0.0,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,8.3,0.8888888888888888,0.1111111111111111,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,5.495,0.8888888888888888,0.1111111111111111,0.3,,,0.0,,0.0,,0.0,1.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
mood,manis,3.5999999999999996,0.8888888888888888,0.1111111111111111,0.3,,,0.0,,1.0,,0.0,0.0,,,,,,,2025-10-06 18:41:52.139980,1500,42
