user_id;taste;mood;texture;caffeine;temperature;budget;selected_item_1;selected_item_2;selected_item_3;selected_item_4;selected_item_5;selected_item_6;n_selected_items;export_timestamp
382;netral;manis;light;sedang;bebas;bebas;TELANG SQUASH;KOPI SUSU;TEH JAHE;TEH;LEMON KISS;KOPI GULA AREN;6;51:58.1
383;netral;manis;light;sedang;panas;low;LEMON SQUASH;TEH;LEMON KISS;TEH LEMON;SANGER;KOPI SUSU;6;51:58.1
384;netral;rileks;creamy;rendah;dingin;mid;JAHE MERAH;TELANG SQUASH;TEH SEREH;VARIASI PINK;;;4;51:58.1
385;netral;rileks;bubbly;sedang;dingin;mid;STRAWBERRY;TEH JAHE;TEH;JAHE MERAH;;;4;51:58.1
386;netral;rileks;light;non-kafein;dingin;high;TEH;TEH JAHE;LYCHEE SQUASH;JAHE MERAH;STRAWBERRY;;5;51:58.1
387;asam;menyegarkan;bubbly;non-kafein;dingin;mid;TELANG SQUASH;KOPI LEMON;LEMON SQUASH;;;;3;51:58.1
388;manis;manis;creamy;non-kafein;dingin;mid;CRUNCHY CREAMY;STRAWBERRY;BISCOFFEE;TEH;CHOCOLATE;;5;51:58.1
389;netral;menyegarkan;light;tinggi;dingin;bebas;BERRY SQUASH;TEH LECI;LEMON KISS;TEH JAHE SEREH;KOPI GULA AREN;;5;51:58.1
390;netral;manis;light;sedang;panas;mid;VARIASI PINK;TEH JAHE SEREH;TELANG SQUASH;JAHE MERAH;TEH STRAWBERRY;TEH;6;51:58.1
391;asam;menyegarkan;bubbly;tinggi;dingin;bebas;KOPI SODA;SANGER;MACCHIATO;TEH LEMON;;;4;51:58.1
392;asam;menyegarkan;bubbly;non-kafein;dingin;high;BANANA;STRAWBERRY;LEMON KISS;KOPI LEMON;TEH JAHE;;5;51:58.1
393;netral;energi;creamy;sedang;dingin;bebas;VARIASI PINK;LEMON KISS;TEH STRAWBERRY;MOCHACCINO;;;4;51:58.1
394;manis;manis;creamy;non-kafein;dingin;mid;CRUNCHY CREAMY;BISCOFFEE;STRAWBERRY;AVOCADO;BANANA;TEH;6;51:58.1
395;pahit;rileks;light;sedang;dingin;low;MACCHIATO;BISCOFFEE;TEH STRAWBERRY;TEH LECI;KOPI SODA;;5;51:58.1
396;manis;rileks;creamy;rendah;bebas;bebas;BISCOFFEE;STRAWBERRY;MANGO;CHOCOLATE;;;4;51:58.1
397;pahit;manis;heavy;sedang;panas;high;KOPI SUSU;MACCHIATO;KOPI LEMON;TEH LEMON;ESPRESSO;TEH JAHE SEREH;6;51:58.1
398;manis;manis;light;rendah;panas;mid;BISCOFFEE;STRAWBERRY;MANGO;;;;3;51:58.1
399;netral;energi;bubbly;rendah;panas;mid;LEMON KISS;TELANG SQUASH;SANGER;TEH JAHE;;;4;51:58.1
400;asam;menyegarkan;light;rendah;dingin;bebas;LEMON SQUASH;MACCHIATO;KOPI LEMON;TEH STRAWBERRY;TEH LECI;;5;51:58.1
401;pahit;energi;light;tinggi;bebas;high;KOPI SODA;TEH STRAWBERRY;MACCHIATO;MOCHACCINO;;;4;51:58.1
402;netral;menyegarkan;heavy;rendah;panas;bebas;TEH STRAWBERRY;TEH LEMON;TEH JAHE;SANGER;MACCHIATO;;5;51:58.1
403;pahit;rileks;creamy;sedang;panas;high;ESPRESSO;TEH HIJAU;TEH JAHE SEREH;TEH STRAWBERRY;JAHE MERAH;TEH LEMON;6;51:58.1
404;netral;rileks;creamy;sedang;dingin;bebas;LEMON KISS;TEH;JAHE MERAH;TEH LECI;TELANG SQUASH;TEH JAHE;6;51:58.1
405;asam;menyegarkan;bubbly;non-kafein;dingin;mid;LYCHEE SQUASH;STRAWBERRY;SANGER;CHOCOLATE;LEMON KISS;TELANG SQUASH;6;51:58.1
406;pahit;energi;creamy;sedang;panas;mid;TEH LECI;TEH;TEH JAHE SEREH;SANGER;MOCHACCINO;;5;51:58.1
407;pahit;rileks;creamy;tinggi;bebas;bebas;TEH;TEH STRAWBERRY;AMERICANO;KOPI LEMON;;;4;51:58.1
408;netral;energi;bubbly;sedang;panas;low;BERRY SQUASH;MOCHACCINO;VARIASI PINK;;;;3;51:58.1
409;netral;energi;creamy;sedang;bebas;high;TELANG SQUASH;KOPI GULA AREN;KOPI SUSU;;;;3;51:58.1
410;netral;menyegarkan;heavy;sedang;panas;low;VARIASI PINK;TEH LECI;LEMON KISS;TEH LEMON;KOPI LEMON;;5;51:58.1
411;netral;rileks;bubbly;non-kafein;bebas;bebas;KOPI GULA AREN;STRAWBERRY;KOPI LEMON;BERRY SQUASH;;;4;51:58.1
412;pahit;menyegarkan;heavy;sedang;panas;mid;ESPRESSO;CAPPUCCINO;KOPI LEMON;TEH STRAWBERRY;AMERICANO;;5;51:58.1
413;asam;energi;bubbly;non-kafein;dingin;mid;LEMON KISS;MANGO;LYCHEE SQUASH;;;;3;51:58.1
414;manis;manis;bubbly;non-kafein;panas;low;BANANA;MANGO;KOPI GULA AREN;TEH;AVOCADO;BISCOFFEE;6;51:58.1
415;manis;rileks;creamy;rendah;panas;high;BISCOFFEE;CRUNCHY CREAMY;BANANA;MANGO;;;4;51:58.1
416;netral;energi;light;rendah;dingin;high;TEH LECI;STRAWBERRY;MACCHIATO;;;;3;51:58.1
417;asam;menyegarkan;bubbly;rendah;dingin;bebas;LEMON SQUASH;TELANG SQUASH;LEMON KISS;TEH LEMON;;;4;51:58.1
418;netral;menyegarkan;bubbly;rendah;panas;high;JAHE MERAH;TEH JAHE SEREH;KOPI SUSU;LYCHEE SQUASH;TEH;;5;51:58.1
419;asam;menyegarkan;bubbly;non-kafein;dingin;mid;LEMON KISS;TEH LECI;TELANG SQUASH;LEMON SQUASH;AVOCADO;;5;51:58.1
420;asam;menyegarkan;light;non-kafein;dingin;low;CHOCOLATE;TEH LECI;KOPI LEMON;;;;3;51:58.1
421;netral;rileks;bubbly;rendah;dingin;low;TEH STRAWBERRY;JAHE MERAH;KOPI GULA AREN;LEMON KISS;;;4;51:58.1
422;pahit;menyegarkan;creamy;sedang;dingin;high;CAPPUCCINO;KOPI SODA;ESPRESSO;AMERICANO;MOCHACCINO;;5;51:58.1
423;netral;energi;creamy;sedang;bebas;low;VARIASI PINK;TEH LEMON;LYCHEE SQUASH;TEH HIJAU;;;4;51:58.1
424;asam;energi;light;non-kafein;dingin;mid;BERRY SQUASH;CHOCOLATE;KOPI SUSU;;;;3;51:58.1
425;netral;energi;bubbly;sedang;dingin;low;TEH STRAWBERRY;TELANG SQUASH;TEH LEMON;TEH HIJAU;TEH JAHE SEREH;;5;51:58.1
426;manis;rileks;bubbly;non-kafein;bebas;low;CHOCOLATE;MANGO;KOPI GULA AREN;BANANA;;;4;51:58.1
427;pahit;menyegarkan;heavy;tinggi;panas;bebas;TEH LEMON;AMERICANO;MOCHACCINO;TEH JAHE SEREH;TEH HIJAU;;5;51:58.1
428;manis;energi;heavy;sedang;dingin;bebas;TEH;AVOCADO;KOPI GULA AREN;;;;3;51:58.1
429;pahit;energi;heavy;sedang;panas;high;MOCHACCINO;SANGER;JAHE MERAH;;;;3;51:58.1
430;pahit;rileks;creamy;sedang;panas;mid;KOPI GULA AREN;TEH HIJAU;KOPI SUSU;CAPPUCCINO;;;4;51:58.1
431;manis;menyegarkan;creamy;tinggi;dingin;high;BISCOFFEE;MANGO;TEH;BANANA;STRAWBERRY;;5;51:58.1
432;asam;energi;light;non-kafein;dingin;high;CHOCOLATE;TEH LECI;LEMON KISS;;;;3;51:58.1
433;manis;rileks;light;non-kafein;bebas;high;MANGO;KOPI GULA AREN;BANANA;;;;3;51:58.1
434;pahit;manis;heavy;sedang;bebas;high;AMERICANO;MOCHACCINO;TEH LECI;KOPI SODA;TEH LEMON;CAPPUCCINO;6;51:58.1
435;manis;manis;light;non-kafein;bebas;mid;CRUNCHY CREAMY;MANGO;AVOCADO;BANANA;BISCOFFEE;KOPI GULA AREN;6;51:58.1
436;netral;menyegarkan;creamy;rendah;bebas;low;LEMON KISS;TEH STRAWBERRY;VARIASI PINK;TEH;KOPI GULA AREN;;5;51:58.1
437;manis;manis;creamy;sedang;dingin;low;BISCOFFEE;CRUNCHY CREAMY;CHOCOLATE;TEH;AVOCADO;KOPI GULA AREN;6;51:58.1
438;netral;energi;light;non-kafein;dingin;high;TEH SEREH;VARIASI PINK;TEH LECI;LYCHEE SQUASH;BERRY SQUASH;TEH JAHE SEREH;6;51:58.1
439;manis;manis;creamy;rendah;panas;high;KOPI GULA AREN;AVOCADO;STRAWBERRY;CHOCOLATE;TEH;CRUNCHY CREAMY;6;51:58.1
440;netral;energi;light;sedang;bebas;high;LEMON KISS;JAHE MERAH;TEH HIJAU;TELANG SQUASH;LYCHEE SQUASH;;5;51:58.1
441;pahit;energi;heavy;tinggi;panas;low;AMERICANO;TEH JAHE;TEH HIJAU;TEH STRAWBERRY;CAPPUCCINO;;5;51:58.1
442;pahit;rileks;bubbly;tinggi;panas;low;TEH JAHE;TEH;CAPPUCCINO;TEH STRAWBERRY;;;4;51:58.1
443;netral;rileks;creamy;rendah;panas;high;JAHE MERAH;KOPI LEMON;TEH SEREH;TEH HIJAU;;;4;51:58.1
444;pahit;rileks;creamy;sedang;panas;mid;TEH HIJAU;TEH JAHE;CAPPUCCINO;TEH LECI;;;4;51:58.1
445;asam;menyegarkan;bubbly;non-kafein;dingin;high;MANGO;STRAWBERRY;TEH HIJAU;TEH LEMON;VARIASI PINK;;5;51:58.1
446;asam;menyegarkan;heavy;rendah;dingin;bebas;LYCHEE SQUASH;TELANG SQUASH;MACCHIATO;;;;3;51:58.1
447;netral;energi;creamy;tinggi;bebas;bebas;TELANG SQUASH;LEMON KISS;TEH JAHE SEREH;SANGER;;;4;51:58.1
448;pahit;rileks;bubbly;sedang;bebas;high;TEH JAHE;TEH;TEH HIJAU;TEH SEREH;KOPI SUSU;JAHE MERAH;6;51:58.1
449;asam;menyegarkan;bubbly;non-kafein;dingin;high;BANANA;ESPRESSO;VARIASI PINK;AMERICANO;CHOCOLATE;LEMON KISS;6;51:58.1
450;asam;menyegarkan;bubbly;rendah;dingin;low;LYCHEE SQUASH;TEH HIJAU;CHOCOLATE;;;;3;51:58.1
451;netral;menyegarkan;creamy;rendah;panas;high;LEMON KISS;TEH JAHE;LYCHEE SQUASH;TEH JAHE SEREH;VARIASI PINK;;5;51:58.1
452;manis;rileks;light;non-kafein;bebas;bebas;CHOCOLATE;MANGO;BANANA;BISCOFFEE;;;4;51:58.1
453;asam;rileks;light;non-kafein;dingin;mid;TELANG SQUASH;TEH STRAWBERRY;KOPI LEMON;LYCHEE SQUASH;;;4;51:58.1
454;manis;manis;creamy;tinggi;panas;mid;TEH;BISCOFFEE;STRAWBERRY;BANANA;CHOCOLATE;KOPI GULA AREN;6;51:58.1
455;netral;energi;light;sedang;dingin;high;JAHE MERAH;TEH LECI;KOPI SUSU;TEH LEMON;LEMON SQUASH;;5;51:58.1
456;manis;rileks;bubbly;sedang;dingin;high;KOPI GULA AREN;TEH;AVOCADO;BANANA;STRAWBERRY;BISCOFFEE;6;51:58.1
457;netral;energi;creamy;sedang;panas;bebas;JAHE MERAH;TEH STRAWBERRY;TEH;;;;3;51:58.1
458;pahit;energi;bubbly;tinggi;bebas;bebas;MACCHIATO;KOPI SUSU;CAPPUCCINO;TEH JAHE;TEH JAHE SEREH;ESPRESSO;6;51:58.1
459;manis;rileks;creamy;non-kafein;bebas;high;BANANA;AVOCADO;MANGO;TEH;CHOCOLATE;;5;51:58.1
460;manis;manis;creamy;rendah;bebas;mid;KOPI GULA AREN;TEH;STRAWBERRY;CHOCOLATE;BISCOFFEE;;5;51:58.1
461;manis;rileks;creamy;rendah;bebas;mid;KOPI GULA AREN;TEH;BANANA;MANGO;;;4;51:58.1
462;netral;manis;heavy;rendah;dingin;low;TEH STRAWBERRY;LYCHEE SQUASH;KOPI GULA AREN;KOPI LEMON;TEH SEREH;TEH LECI;6;51:58.1
463;netral;energi;creamy;rendah;panas;high;TEH STRAWBERRY;BERRY SQUASH;KOPI LEMON;TELANG SQUASH;;;4;51:58.1
464;netral;manis;heavy;non-kafein;bebas;bebas;TEH JAHE;JAHE MERAH;TELANG SQUASH;SANGER;LEMON KISS;LYCHEE SQUASH;6;51:58.1
465;manis;manis;creamy;rendah;bebas;mid;KOPI GULA AREN;STRAWBERRY;AVOCADO;TEH;CRUNCHY CREAMY;CHOCOLATE;6;51:58.1
466;asam;menyegarkan;bubbly;non-kafein;dingin;high;LEMON SQUASH;TEH LEMON;BERRY SQUASH;LYCHEE SQUASH;LEMON KISS;TELANG SQUASH;6;51:58.1
467;netral;manis;creamy;rendah;bebas;mid;TEH LECI;BERRY SQUASH;TEH JAHE SEREH;TELANG SQUASH;TEH HIJAU;TEH JAHE;6;51:58.1
468;pahit;menyegarkan;bubbly;sedang;dingin;low;KOPI LEMON;KOPI GULA AREN;BISCOFFEE;TEH LEMON;JAHE MERAH;;5;51:58.1
469;asam;menyegarkan;light;non-kafein;dingin;mid;LEMON SQUASH;TEH HIJAU;JAHE MERAH;;;;3;51:58.1
470;manis;energi;creamy;non-kafein;panas;bebas;CHOCOLATE;BANANA;CRUNCHY CREAMY;;;;3;51:58.1
471;manis;energi;creamy;sedang;bebas;mid;BISCOFFEE;CRUNCHY CREAMY;TEH;;;;3;51:58.1
472;asam;menyegarkan;bubbly;non-kafein;dingin;bebas;LEMON KISS;TEH STRAWBERRY;STRAWBERRY;CHOCOLATE;TELANG SQUASH;;5;51:58.1
473;asam;menyegarkan;light;non-kafein;dingin;low;MANGO;LYCHEE SQUASH;TEH STRAWBERRY;KOPI LEMON;;;4;51:58.1
474;netral;rileks;light;sedang;panas;low;LYCHEE SQUASH;LEMON SQUASH;TEH;TEH JAHE SEREH;;;4;51:58.1
475;asam;menyegarkan;light;rendah;panas;mid;LEMON SQUASH;AMERICANO;TELANG SQUASH;KOPI LEMON;LYCHEE SQUASH;CHOCOLATE;6;51:58.1
476;manis;menyegarkan;heavy;non-kafein;bebas;high;CHOCOLATE;AVOCADO;MANGO;BISCOFFEE;STRAWBERRY;;5;51:58.1
477;pahit;rileks;light;tinggi;dingin;mid;CAPPUCCINO;TEH JAHE SEREH;TEH STRAWBERRY;JAHE MERAH;TEH SEREH;ESPRESSO;6;51:58.1
478;asam;menyegarkan;light;non-kafein;dingin;mid;LYCHEE SQUASH;CRUNCHY CREAMY;LEMON KISS;;;;3;51:58.1
479;pahit;energi;light;tinggi;panas;bebas;KOPI LEMON;MOCHACCINO;ESPRESSO;;;;3;51:58.1
480;asam;menyegarkan;light;rendah;dingin;low;KOPI LEMON;LEMON KISS;LEMON SQUASH;;;;3;51:58.1
481;manis;rileks;bubbly;rendah;panas;mid;KOPI GULA AREN;CRUNCHY CREAMY;STRAWBERRY;TEH;MANGO;;5;51:58.1
482;pahit;energi;light;sedang;panas;high;ESPRESSO;KOPI SODA;TEH JAHE SEREH;MOCHACCINO;;;4;51:58.1
483;netral;energi;bubbly;sedang;bebas;mid;TEH JAHE;TEH;TELANG SQUASH;;;;3;51:58.1
484;manis;manis;creamy;non-kafein;dingin;high;STRAWBERRY;BANANA;KOPI GULA AREN;MANGO;;;4;51:58.1
485;netral;manis;light;sedang;panas;mid;STRAWBERRY;TEH;TELANG SQUASH;BERRY SQUASH;TEH JAHE SEREH;KOPI GULA AREN;6;51:58.1
486;asam;menyegarkan;heavy;rendah;dingin;bebas;KOPI LEMON;VARIASI PINK;BISCOFFEE;;;;3;51:58.1
487;manis;manis;creamy;non-kafein;bebas;mid;AVOCADO;TEH;BISCOFFEE;CRUNCHY CREAMY;;;4;51:58.1
488;netral;energi;light;rendah;bebas;bebas;TEH LECI;VARIASI PINK;LYCHEE SQUASH;TEH JAHE SEREH;TEH SEREH;;5;51:58.1
489;pahit;energi;bubbly;tinggi;panas;low;KOPI SODA;CAPPUCCINO;TEH;JAHE MERAH;;;4;51:58.1
490;asam;menyegarkan;light;tinggi;dingin;high;TEH JAHE SEREH;LYCHEE SQUASH;TEH LECI;CAPPUCCINO;;;4;51:58.1
491;netral;energi;creamy;rendah;panas;bebas;TEH STRAWBERRY;TEH HIJAU;VARIASI PINK;TEH LECI;LEMON SQUASH;MACCHIATO;6;51:58.1
492;manis;manis;creamy;non-kafein;bebas;mid;MANGO;CRUNCHY CREAMY;BISCOFFEE;KOPI GULA AREN;STRAWBERRY;TEH;6;51:58.1
493;asam;menyegarkan;bubbly;non-kafein;bebas;bebas;TELANG SQUASH;CRUNCHY CREAMY;LEMON SQUASH;BERRY SQUASH;;;4;51:58.1
494;manis;rileks;light;non-kafein;panas;bebas;CRUNCHY CREAMY;BANANA;AVOCADO;STRAWBERRY;;;4;51:58.1
495;asam;menyegarkan;light;non-kafein;dingin;bebas;LEMON KISS;BERRY SQUASH;TEH STRAWBERRY;LYCHEE SQUASH;CRUNCHY CREAMY;STRAWBERRY;6;51:58.1
496;netral;rileks;heavy;rendah;panas;low;TEH LECI;TEH STRAWBERRY;TEH LEMON;LEMON KISS;TEH JAHE SEREH;;5;51:58.1
497;manis;manis;creamy;rendah;dingin;high;BISCOFFEE;MANGO;TEH;CHOCOLATE;AVOCADO;;5;51:58.1
498;pahit;energi;light;tinggi;panas;bebas;ESPRESSO;MOCHACCINO;TEH JAHE;TEH LEMON;MACCHIATO;;5;51:58.1
499;pahit;rileks;light;non-kafein;panas;mid;KOPI LEMON;TEH STRAWBERRY;JAHE MERAH;BISCOFFEE;TEH;;5;51:58.1
500;manis;rileks;creamy;non-kafein;panas;mid;AVOCADO;CHOCOLATE;MANGO;TEH;CRUNCHY CREAMY;BISCOFFEE;6;51:58.1
501;netral;rileks;light;non-kafein;bebas;mid;TEH HIJAU;LYCHEE SQUASH;TELANG SQUASH;KOPI SUSU;;;4;51:58.1
502;asam;menyegarkan;light;rendah;dingin;high;LEMON SQUASH;MOCHACCINO;MACCHIATO;KOPI LEMON;KOPI GULA AREN;;5;51:58.1
503;manis;rileks;light;non-kafein;panas;low;CHOCOLATE;BISCOFFEE;AVOCADO;MANGO;;;4;51:58.1
504;manis;manis;creamy;non-kafein;panas;low;STRAWBERRY;KOPI GULA AREN;BANANA;;;;3;51:58.1
505;netral;energi;light;rendah;panas;bebas;TEH STRAWBERRY;KOPI GULA AREN;JAHE MERAH;;;;3;51:58.1
506;asam;menyegarkan;light;rendah;dingin;bebas;LYCHEE SQUASH;KOPI LEMON;TEH SEREH;;;;3;51:58.1
507;manis;rileks;creamy;non-kafein;bebas;bebas;AVOCADO;BANANA;KOPI GULA AREN;CRUNCHY CREAMY;;;4;51:58.1
508;asam;menyegarkan;light;sedang;bebas;high;TEH LECI;LEMON SQUASH;TEH LEMON;AMERICANO;MACCHIATO;SANGER;6;51:58.1
509;pahit;energi;light;sedang;bebas;high;TEH SEREH;TEH JAHE;MOCHACCINO;TEH STRAWBERRY;;;4;51:58.1
510;manis;rileks;light;non-kafein;bebas;low;AVOCADO;STRAWBERRY;KOPI GULA AREN;;;;3;51:58.1
511;netral;manis;light;rendah;dingin;bebas;JAHE MERAH;BERRY SQUASH;TEH STRAWBERRY;TEH JAHE;TEH JAHE SEREH;MOCHACCINO;6;51:58.1
512;asam;menyegarkan;bubbly;non-kafein;dingin;bebas;LEMON SQUASH;KOPI GULA AREN;VARIASI PINK;CHOCOLATE;LEMON KISS;;5;51:58.1
513;pahit;rileks;heavy;sedang;dingin;low;ESPRESSO;SANGER;JAHE MERAH;BISCOFFEE;;;4;51:58.1
514;netral;manis;light;sedang;bebas;high;LYCHEE SQUASH;KOPI GULA AREN;VARIASI PINK;TEH JAHE SEREH;TEH JAHE;MACCHIATO;6;51:58.1
515;netral;energi;light;sedang;panas;mid;BERRY SQUASH;TEH JAHE;TEH SEREH;;;;3;51:58.1
516;manis;manis;heavy;tinggi;bebas;low;TEH;BISCOFFEE;BANANA;CHOCOLATE;KOPI GULA AREN;AVOCADO;6;51:58.1
517;pahit;rileks;bubbly;sedang;panas;mid;AMERICANO;TEH LEMON;MOCHACCINO;;;;3;51:58.1
518;netral;rileks;light;non-kafein;dingin;bebas;TEH SEREH;LEMON SQUASH;STRAWBERRY;;;;3;51:58.1
519;netral;rileks;creamy;rendah;dingin;mid;STRAWBERRY;LEMON KISS;MACCHIATO;LYCHEE SQUASH;;;4;51:58.1
520;manis;menyegarkan;creamy;tinggi;dingin;low;BISCOFFEE;CRUNCHY CREAMY;TEH;MANGO;KOPI GULA AREN;;5;51:58.1
521;netral;rileks;creamy;rendah;dingin;high;TEH STRAWBERRY;KOPI SUSU;TEH JAHE SEREH;SANGER;LYCHEE SQUASH;;5;51:58.1
522;asam;menyegarkan;light;rendah;dingin;high;KOPI GULA AREN;LEMON SQUASH;LEMON KISS;SANGER;TEH HIJAU;;5;51:58.1
523;pahit;rileks;heavy;tinggi;panas;bebas;KOPI SODA;KOPI SUSU;BISCOFFEE;KOPI GULA AREN;TEH LECI;CAPPUCCINO;6;51:58.1
524;pahit;energi;heavy;sedang;panas;low;ESPRESSO;TEH JAHE SEREH;BISCOFFEE;MOCHACCINO;CAPPUCCINO;KOPI GULA AREN;6;51:58.1
525;asam;menyegarkan;light;non-kafein;dingin;high;LEMON SQUASH;KOPI LEMON;AVOCADO;TEH LECI;;;4;51:58.1
526;asam;menyegarkan;bubbly;non-kafein;dingin;high;TELANG SQUASH;KOPI LEMON;AVOCADO;;;;3;51:58.1
527;netral;energi;light;tinggi;panas;high;STRAWBERRY;TEH STRAWBERRY;TEH JAHE;;;;3;51:58.1
528;asam;menyegarkan;light;tinggi;dingin;low;TEH STRAWBERRY;LYCHEE SQUASH;TEH LECI;;;;3;51:58.1
529;manis;manis;heavy;rendah;bebas;bebas;BISCOFFEE;CHOCOLATE;STRAWBERRY;AVOCADO;;;4;51:58.1
530;pahit;energi;bubbly;tinggi;bebas;high;AMERICANO;SANGER;ESPRESSO;KOPI GULA AREN;;;4;51:58.1
531;asam;menyegarkan;creamy;tinggi;dingin;bebas;KOPI LEMON;MANGO;SANGER;TEH JAHE;ESPRESSO;;5;51:58.1
532;pahit;rileks;light;rendah;panas;bebas;KOPI LEMON;TEH JAHE SEREH;ESPRESSO;KOPI SUSU;MOCHACCINO;;5;51:58.1
533;pahit;rileks;light;sedang;bebas;bebas;TEH;TEH LECI;ESPRESSO;MACCHIATO;KOPI SODA;;5;51:58.1
534;pahit;rileks;creamy;tinggi;bebas;high;SANGER;TEH LEMON;TEH LECI;TEH STRAWBERRY;TEH JAHE;TEH JAHE SEREH;6;51:58.1
535;pahit;manis;heavy;tinggi;panas;bebas;KOPI LEMON;MOCHACCINO;KOPI SUSU;CAPPUCCINO;KOPI SODA;BISCOFFEE;6;51:58.1
536;netral;menyegarkan;light;non-kafein;panas;high;TEH JAHE SEREH;STRAWBERRY;TEH SEREH;TELANG SQUASH;LEMON KISS;;5;51:58.1
537;asam;menyegarkan;bubbly;rendah;dingin;mid;LEMON SQUASH;LEMON KISS;BERRY SQUASH;MOCHACCINO;TEH;;5;51:58.1
538;netral;menyegarkan;light;rendah;bebas;mid;TEH LECI;VARIASI PINK;MACCHIATO;TEH JAHE SEREH;TEH SEREH;;5;51:58.1
539;manis;energi;creamy;rendah;panas;bebas;KOPI GULA AREN;STRAWBERRY;AVOCADO;;;;3;51:58.1
540;netral;rileks;light;sedang;panas;mid;TELANG SQUASH;TEH SEREH;LYCHEE SQUASH;TEH STRAWBERRY;;;4;51:58.1
541;manis;energi;heavy;non-kafein;bebas;high;BANANA;BISCOFFEE;AVOCADO;;;;3;51:58.1
542;asam;menyegarkan;bubbly;rendah;panas;high;BERRY SQUASH;SANGER;AMERICANO;TEH LECI;MACCHIATO;;5;51:58.1
543;asam;menyegarkan;light;non-kafein;dingin;high;MANGO;VARIASI PINK;TEH;;;;3;51:58.1
544;manis;rileks;light;rendah;dingin;bebas;BISCOFFEE;AVOCADO;CHOCOLATE;TEH;BANANA;;5;51:58.1
545;asam;menyegarkan;bubbly;rendah;panas;mid;LYCHEE SQUASH;JAHE MERAH;TELANG SQUASH;TEH HIJAU;MACCHIATO;;5;51:58.1
546;manis;manis;heavy;non-kafein;dingin;high;CRUNCHY CREAMY;CHOCOLATE;MANGO;BANANA;STRAWBERRY;BISCOFFEE;6;51:58.1
547;manis;energi;heavy;non-kafein;panas;bebas;MANGO;AVOCADO;CHOCOLATE;;;;3;51:58.1
548;netral;energi;light;non-kafein;panas;bebas;TEH JAHE SEREH;STRAWBERRY;TELANG SQUASH;;;;3;51:58.1
549;pahit;energi;light;tinggi;dingin;low;KOPI GULA AREN;ESPRESSO;CAPPUCCINO;SANGER;TEH JAHE;KOPI LEMON;6;51:58.1
550;manis;rileks;bubbly;sedang;dingin;mid;BISCOFFEE;TEH;KOPI GULA AREN;;;;3;51:58.1
551;manis;rileks;heavy;rendah;bebas;low;BISCOFFEE;MANGO;BANANA;STRAWBERRY;CHOCOLATE;;5;51:58.1
552;manis;rileks;creamy;non-kafein;panas;low;BANANA;MANGO;CHOCOLATE;KOPI GULA AREN;;;4;51:58.1
553;pahit;rileks;heavy;sedang;dingin;mid;MOCHACCINO;KOPI LEMON;KOPI GULA AREN;KOPI SUSU;BISCOFFEE;;5;51:58.1
554;manis;manis;creamy;sedang;dingin;mid;KOPI GULA AREN;CRUNCHY CREAMY;MANGO;BANANA;BISCOFFEE;TEH;6;51:58.1
555;pahit;rileks;creamy;sedang;bebas;low;KOPI SODA;AMERICANO;CAPPUCCINO;;;;3;51:58.1
556;netral;energi;creamy;rendah;panas;high;TEH LECI;TEH JAHE;LEMON KISS;;;;3;51:58.1
557;pahit;energi;heavy;tinggi;bebas;bebas;TEH SEREH;AMERICANO;MOCHACCINO;;;;3;51:58.1
558;manis;manis;heavy;non-kafein;dingin;low;CHOCOLATE;AVOCADO;BISCOFFEE;STRAWBERRY;CRUNCHY CREAMY;;5;51:58.1
559;manis;rileks;creamy;rendah;panas;bebas;BISCOFFEE;STRAWBERRY;TEH;CHOCOLATE;;;4;51:58.1
560;asam;menyegarkan;creamy;non-kafein;dingin;high;LYCHEE SQUASH;AVOCADO;LEMON SQUASH;LEMON KISS;BANANA;AMERICANO;6;51:58.1
561;manis;rileks;heavy;non-kafein;dingin;low;CRUNCHY CREAMY;MANGO;TEH;BISCOFFEE;;;4;51:58.1
562;asam;menyegarkan;light;non-kafein;panas;high;VARIASI PINK;TELANG SQUASH;STRAWBERRY;;;;3;51:58.1
563;asam;menyegarkan;light;rendah;dingin;low;LEMON SQUASH;LYCHEE SQUASH;TEH LECI;VARIASI PINK;;;4;51:58.1
564;manis;manis;heavy;non-kafein;bebas;high;AVOCADO;TEH;CRUNCHY CREAMY;;;;3;51:58.1
565;netral;energi;light;sedang;panas;low;TELANG SQUASH;MOCHACCINO;SANGER;;;;3;51:58.1
566;pahit;energi;creamy;tinggi;bebas;bebas;BISCOFFEE;CAPPUCCINO;KOPI GULA AREN;TEH JAHE SEREH;;;4;51:58.1
567;pahit;menyegarkan;light;tinggi;bebas;mid;KOPI SODA;TEH JAHE;ESPRESSO;TEH;SANGER;;5;51:58.1
568;asam;menyegarkan;light;rendah;panas;high;BERRY SQUASH;CAPPUCCINO;BISCOFFEE;TEH LEMON;MACCHIATO;LEMON SQUASH;6;51:58.1
569;asam;menyegarkan;light;rendah;dingin;low;BISCOFFEE;CAPPUCCINO;TEH;TELANG SQUASH;AMERICANO;;5;51:58.1
570;manis;rileks;creamy;sedang;dingin;high;TEH;CHOCOLATE;MANGO;KOPI GULA AREN;;;4;51:58.1
571;netral;menyegarkan;light;tinggi;bebas;bebas;VARIASI PINK;STRAWBERRY;TEH LEMON;TELANG SQUASH;TEH JAHE SEREH;;5;51:58.1
