user_id,taste,mood,texture,caffeine,temperature,budget,selected_item_1,selected_item_2,selected_item_3,selected_item_4,selected_item_5,selected_item_6,n_selected_items,export_timestamp
753,netral,manis,light,sedang,dingin,high,STRAWBERRY,TEH HIJAU,TEH LECI,MOCHACCINO,BERRY SQUASH,TEH,6,2025-10-06 18:41:25.408430
754,asam,menyegarkan,bubbly,rendah,panas,bebas,BISCOFFEE,TELANG SQUASH,LEMON SQUASH,LYCHEE SQUASH,TEH JAHE SEREH,AMERICANO,6,2025-10-06 18:41:25.408430
755,asam,menyegarkan,creamy,non-kafein,dingin,bebas,LYCHEE SQUASH,VARIASI PINK,TEH LEMON,AVOCADO,TEH JAHE SEREH,LEMON SQUASH,6,2025-10-06 18:41:25.408430
756,pahit,rileks,heavy,sedang,bebas,bebas,CAPPUCCINO,KOPI LEMON,TEH LECI,JAHE MERAH,TEH JAHE SEREH,KOPI SODA,6,2025-10-06 18:41:25.408430
757,netral,energi,light,sedang,dingin,mid,BERRY SQUASH,KOPI LEMON,TEH LEMON,MACCHIATO,,,4,2025-10-06 18:41:25.408430
758,manis,manis,light,non-kafein,panas,high,STRAWBERRY,CRUNCHY CREAMY,MANGO,CHOCOLATE,KOPI GULA AREN,BANANA,6,2025-10-06 18:41:25.408430
759,pahit,rileks,creamy,tinggi,dingin,bebas,CAPPUCCINO,SANGER,MACCHIATO,,,,3,2025-10-06 18:41:25.408430
760,asam,rileks,bubbly,rendah,dingin,mid,TELANG SQUASH,VARIASI PINK,LEMON KISS,AVOCADO,,,4,2025-10-06 18:41:25.408430
761,manis,manis,creamy,rendah,bebas,bebas,BISCOFFEE,STRAWBERRY,MANGO,,,,3,2025-10-06 18:41:25.408430
762,manis,manis,bubbly,rendah,panas,low,CHOCOLATE,TEH,CRUNCHY CREAMY,BISCOFFEE,BANANA,STRAWBERRY,6,2025-10-06 18:41:25.408430
763,manis,rileks,creamy,non-kafein,bebas,high,STRAWBERRY,CHOCOLATE,AVOCADO,CRUNCHY CREAMY,BANANA,MANGO,6,2025-10-06 18:41:25.408430
764,manis,manis,light,rendah,bebas,high,BISCOFFEE,AVOCADO,TEH,MANGO,CHOCOLATE,STRAWBERRY,6,2025-10-06 18:41:25.408430
765,netral,energi,light,sedang,dingin,high,LYCHEE SQUASH,TEH HIJAU,LEMON KISS,TEH JAHE SEREH,KOPI LEMON,,5,2025-10-06 18:41:25.408430
766,netral,rileks,bubbly,sedang,bebas,mid,STRAWBERRY,TEH JAHE SEREH,SANGER,TEH,VARIASI PINK,,5,2025-10-06 18:41:25.408430
767,manis,energi,bubbly,sedang,bebas,high,KOPI GULA AREN,MANGO,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
768,manis,manis,creamy,non-kafein,bebas,high,STRAWBERRY,MANGO,KOPI GULA AREN,CHOCOLATE,BISCOFFEE,TEH,6,2025-10-06 18:41:25.408430
769,pahit,energi,creamy,non-kafein,dingin,mid,BISCOFFEE,KOPI LEMON,TEH STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
770,pahit,rileks,bubbly,tinggi,bebas,high,TEH LEMON,MOCHACCINO,TEH HIJAU,,,,3,2025-10-06 18:41:25.408430
771,netral,energi,light,rendah,panas,high,STRAWBERRY,TEH STRAWBERRY,KOPI GULA AREN,SANGER,,,4,2025-10-06 18:41:25.408430
772,manis,rileks,creamy,rendah,bebas,low,BISCOFFEE,AVOCADO,STRAWBERRY,CHOCOLATE,,,4,2025-10-06 18:41:25.408430
773,netral,rileks,heavy,sedang,bebas,high,JAHE MERAH,STRAWBERRY,TEH JAHE,,,,3,2025-10-06 18:41:25.408430
774,asam,menyegarkan,bubbly,non-kafein,dingin,low,BANANA,VARIASI PINK,KOPI SODA,LEMON KISS,,,4,2025-10-06 18:41:25.408430
775,asam,menyegarkan,light,non-kafein,dingin,high,LYCHEE SQUASH,LEMON SQUASH,LEMON KISS,TEH STRAWBERRY,,,4,2025-10-06 18:41:25.408430
776,netral,manis,heavy,non-kafein,dingin,bebas,TEH LEMON,KOPI SUSU,TEH LECI,TEH JAHE,SANGER,MACCHIATO,6,2025-10-06 18:41:25.408430
777,manis,menyegarkan,creamy,non-kafein,panas,high,AVOCADO,TEH,STRAWBERRY,KOPI GULA AREN,CRUNCHY CREAMY,,5,2025-10-06 18:41:25.408430
778,manis,rileks,heavy,non-kafein,dingin,mid,CHOCOLATE,AVOCADO,KOPI GULA AREN,STRAWBERRY,,,4,2025-10-06 18:41:25.408430
779,pahit,rileks,heavy,sedang,bebas,low,CAPPUCCINO,TEH STRAWBERRY,AMERICANO,TEH LEMON,MOCHACCINO,KOPI SODA,6,2025-10-06 18:41:25.408430
780,manis,energi,bubbly,rendah,dingin,bebas,BISCOFFEE,CHOCOLATE,STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
781,manis,menyegarkan,creamy,non-kafein,dingin,high,STRAWBERRY,CHOCOLATE,KOPI GULA AREN,BISCOFFEE,CRUNCHY CREAMY,,5,2025-10-06 18:41:25.408430
782,asam,menyegarkan,light,rendah,dingin,low,LYCHEE SQUASH,KOPI SODA,TEH STRAWBERRY,CAPPUCCINO,,,4,2025-10-06 18:41:25.408430
783,pahit,energi,heavy,tinggi,bebas,mid,TEH SEREH,KOPI LEMON,MOCHACCINO,AMERICANO,TEH HIJAU,,5,2025-10-06 18:41:25.408430
784,netral,menyegarkan,bubbly,rendah,dingin,mid,STRAWBERRY,TEH,VARIASI PINK,TEH LEMON,JAHE MERAH,,5,2025-10-06 18:41:25.408430
785,asam,menyegarkan,light,non-kafein,dingin,low,LEMON SQUASH,JAHE MERAH,ESPRESSO,LEMON KISS,TEH,,5,2025-10-06 18:41:25.408430
786,pahit,energi,creamy,sedang,panas,mid,TEH LECI,KOPI SODA,TEH STRAWBERRY,KOPI SUSU,,,4,2025-10-06 18:41:25.408430
787,manis,rileks,heavy,rendah,dingin,low,KOPI GULA AREN,TEH,BISCOFFEE,MANGO,,,4,2025-10-06 18:41:25.408430
788,asam,menyegarkan,creamy,rendah,dingin,bebas,LYCHEE SQUASH,MANGO,TEH HIJAU,,,,3,2025-10-06 18:41:25.408430
789,netral,rileks,light,sedang,bebas,mid,LEMON SQUASH,SANGER,TEH JAHE,TEH SEREH,,,4,2025-10-06 18:41:25.408430
790,netral,energi,creamy,non-kafein,bebas,bebas,TEH JAHE,TEH STRAWBERRY,MACCHIATO,VARIASI PINK,TEH,,5,2025-10-06 18:41:25.408430
791,netral,menyegarkan,creamy,rendah,dingin,bebas,TEH LECI,TEH STRAWBERRY,KOPI LEMON,BERRY SQUASH,LEMON SQUASH,,5,2025-10-06 18:41:25.408430
792,pahit,menyegarkan,creamy,sedang,bebas,mid,MOCHACCINO,AMERICANO,CAPPUCCINO,KOPI SODA,MACCHIATO,,5,2025-10-06 18:41:25.408430
793,manis,rileks,creamy,tinggi,bebas,high,TEH,KOPI GULA AREN,BANANA,MANGO,,,4,2025-10-06 18:41:25.408430
794,netral,manis,creamy,tinggi,dingin,low,BERRY SQUASH,TEH JAHE SEREH,MOCHACCINO,LEMON KISS,TELANG SQUASH,TEH LEMON,6,2025-10-06 18:41:25.408430
795,netral,menyegarkan,creamy,sedang,bebas,high,STRAWBERRY,KOPI LEMON,TEH SEREH,TEH STRAWBERRY,SANGER,,5,2025-10-06 18:41:25.408430
796,pahit,menyegarkan,heavy,tinggi,bebas,bebas,KOPI SUSU,KOPI GULA AREN,MACCHIATO,KOPI SODA,KOPI LEMON,,5,2025-10-06 18:41:25.408430
797,pahit,energi,heavy,tinggi,dingin,bebas,SANGER,TEH HIJAU,TEH JAHE SEREH,,,,3,2025-10-06 18:41:25.408430
798,asam,menyegarkan,bubbly,rendah,dingin,bebas,BERRY SQUASH,KOPI LEMON,TEH JAHE,LEMON KISS,,,4,2025-10-06 18:41:25.408430
799,asam,menyegarkan,bubbly,non-kafein,bebas,bebas,LYCHEE SQUASH,JAHE MERAH,TEH LECI,ESPRESSO,AMERICANO,KOPI LEMON,6,2025-10-06 18:41:25.408430
800,pahit,energi,bubbly,tinggi,panas,low,KOPI SODA,TEH STRAWBERRY,KOPI GULA AREN,,,,3,2025-10-06 18:41:25.408430
801,asam,menyegarkan,bubbly,rendah,dingin,bebas,BERRY SQUASH,SANGER,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
802,pahit,energi,light,sedang,panas,bebas,TEH LECI,BISCOFFEE,AMERICANO,SANGER,,,4,2025-10-06 18:41:25.408430
803,manis,rileks,heavy,rendah,bebas,mid,CHOCOLATE,BISCOFFEE,STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
804,manis,energi,creamy,non-kafein,dingin,mid,CHOCOLATE,MANGO,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
805,netral,manis,bubbly,sedang,bebas,high,TELANG SQUASH,TEH LECI,TEH,KOPI GULA AREN,STRAWBERRY,LYCHEE SQUASH,6,2025-10-06 18:41:25.408430
806,asam,menyegarkan,light,non-kafein,dingin,high,LEMON SQUASH,LYCHEE SQUASH,MOCHACCINO,TELANG SQUASH,JAHE MERAH,KOPI LEMON,6,2025-10-06 18:41:25.408430
807,netral,energi,light,sedang,panas,low,JAHE MERAH,TEH LEMON,TEH,,,,3,2025-10-06 18:41:25.408430
808,netral,rileks,bubbly,sedang,bebas,bebas,LEMON KISS,TEH STRAWBERRY,SANGER,MACCHIATO,KOPI SUSU,TEH JAHE,6,2025-10-06 18:41:25.408430
809,asam,menyegarkan,light,non-kafein,dingin,bebas,LEMON KISS,CAPPUCCINO,LYCHEE SQUASH,LEMON SQUASH,VARIASI PINK,TELANG SQUASH,6,2025-10-06 18:41:25.408430
810,manis,energi,bubbly,non-kafein,panas,high,CRUNCHY CREAMY,BISCOFFEE,MANGO,,,,3,2025-10-06 18:41:25.408430
811,asam,menyegarkan,bubbly,rendah,bebas,high,LEMON SQUASH,AMERICANO,BANANA,KOPI SUSU,VARIASI PINK,LYCHEE SQUASH,6,2025-10-06 18:41:25.408430
812,pahit,menyegarkan,heavy,non-kafein,bebas,low,KOPI LEMON,TEH JAHE,ESPRESSO,BISCOFFEE,MACCHIATO,,5,2025-10-06 18:41:25.408430
813,manis,rileks,heavy,non-kafein,bebas,low,CHOCOLATE,BISCOFFEE,AVOCADO,BANANA,,,4,2025-10-06 18:41:25.408430
814,asam,menyegarkan,light,rendah,bebas,mid,LEMON SQUASH,LEMON KISS,AVOCADO,KOPI SUSU,,,4,2025-10-06 18:41:25.408430
815,manis,manis,bubbly,sedang,panas,bebas,BISCOFFEE,KOPI GULA AREN,AVOCADO,STRAWBERRY,TEH,BANANA,6,2025-10-06 18:41:25.408430
816,pahit,rileks,heavy,tinggi,bebas,mid,MOCHACCINO,TEH,KOPI SODA,,,,3,2025-10-06 18:41:25.408430
817,manis,rileks,light,rendah,bebas,low,BISCOFFEE,CRUNCHY CREAMY,STRAWBERRY,TEH,,,4,2025-10-06 18:41:25.408430
818,asam,menyegarkan,light,non-kafein,dingin,high,LYCHEE SQUASH,LEMON SQUASH,AMERICANO,STRAWBERRY,,,4,2025-10-06 18:41:25.408430
819,pahit,manis,bubbly,sedang,panas,mid,MACCHIATO,CAPPUCCINO,SANGER,MOCHACCINO,TEH LECI,KOPI SODA,6,2025-10-06 18:41:25.408430
820,netral,rileks,light,rendah,dingin,low,STRAWBERRY,TEH LECI,LEMON KISS,SANGER,,,4,2025-10-06 18:41:25.408430
821,netral,rileks,creamy,sedang,bebas,low,JAHE MERAH,TEH JAHE,TEH JAHE SEREH,TEH SEREH,SANGER,,5,2025-10-06 18:41:25.408430
822,pahit,rileks,bubbly,tinggi,panas,mid,AMERICANO,JAHE MERAH,KOPI SODA,MOCHACCINO,TEH JAHE,,5,2025-10-06 18:41:25.408430
823,manis,manis,light,non-kafein,bebas,low,MANGO,BANANA,AVOCADO,CRUNCHY CREAMY,STRAWBERRY,BISCOFFEE,6,2025-10-06 18:41:25.408430
824,pahit,energi,creamy,tinggi,panas,high,MOCHACCINO,JAHE MERAH,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
825,manis,manis,bubbly,non-kafein,dingin,high,AVOCADO,STRAWBERRY,CHOCOLATE,KOPI GULA AREN,,,4,2025-10-06 18:41:25.408430
826,manis,manis,creamy,non-kafein,bebas,low,CHOCOLATE,MANGO,BANANA,KOPI GULA AREN,CRUNCHY CREAMY,STRAWBERRY,6,2025-10-06 18:41:25.408430
827,manis,manis,bubbly,rendah,bebas,mid,BISCOFFEE,CRUNCHY CREAMY,STRAWBERRY,CHOCOLATE,AVOCADO,TEH,6,2025-10-06 18:41:25.408430
828,asam,menyegarkan,bubbly,non-kafein,dingin,high,LYCHEE SQUASH,BERRY SQUASH,LEMON SQUASH,VARIASI PINK,,,4,2025-10-06 18:41:25.408430
829,pahit,menyegarkan,light,sedang,panas,low,TEH JAHE SEREH,ESPRESSO,CAPPUCCINO,SANGER,MOCHACCINO,,5,2025-10-06 18:41:25.408430
830,asam,menyegarkan,light,non-kafein,panas,bebas,LYCHEE SQUASH,CHOCOLATE,CRUNCHY CREAMY,TEH LEMON,TEH LECI,TEH STRAWBERRY,6,2025-10-06 18:41:25.408430
831,asam,rileks,bubbly,rendah,panas,low,BERRY SQUASH,JAHE MERAH,BISCOFFEE,MACCHIATO,,,4,2025-10-06 18:41:25.408430
832,netral,rileks,heavy,sedang,dingin,low,LYCHEE SQUASH,TEH JAHE,LEMON SQUASH,TEH JAHE SEREH,,,4,2025-10-06 18:41:25.408430
833,pahit,menyegarkan,heavy,tinggi,bebas,mid,KOPI SODA,TEH LEMON,KOPI LEMON,TEH JAHE SEREH,CAPPUCCINO,,5,2025-10-06 18:41:25.408430
834,pahit,rileks,heavy,tinggi,panas,low,MOCHACCINO,KOPI SODA,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
835,manis,rileks,bubbly,sedang,panas,high,BISCOFFEE,CRUNCHY CREAMY,KOPI GULA AREN,BANANA,,,4,2025-10-06 18:41:25.408430
836,manis,rileks,creamy,rendah,panas,low,BISCOFFEE,AVOCADO,CRUNCHY CREAMY,BANANA,TEH,,5,2025-10-06 18:41:25.408430
837,asam,menyegarkan,heavy,non-kafein,dingin,mid,VARIASI PINK,TEH LEMON,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
838,manis,energi,creamy,rendah,bebas,mid,KOPI GULA AREN,MANGO,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
839,asam,menyegarkan,light,non-kafein,dingin,mid,VARIASI PINK,MACCHIATO,LYCHEE SQUASH,LEMON KISS,BERRY SQUASH,,5,2025-10-06 18:41:25.408430
840,pahit,energi,heavy,sedang,bebas,bebas,KOPI SODA,KOPI SUSU,CAPPUCCINO,,,,3,2025-10-06 18:41:25.408430
841,manis,energi,creamy,non-kafein,bebas,low,BANANA,STRAWBERRY,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
842,pahit,energi,bubbly,sedang,panas,high,TEH,JAHE MERAH,TEH JAHE SEREH,,,,3,2025-10-06 18:41:25.408430
843,manis,manis,bubbly,rendah,panas,bebas,KOPI GULA AREN,AVOCADO,CHOCOLATE,STRAWBERRY,MANGO,,5,2025-10-06 18:41:25.408430
844,manis,manis,bubbly,tinggi,dingin,high,KOPI GULA AREN,STRAWBERRY,TEH,MANGO,,,4,2025-10-06 18:41:25.408430
845,manis,manis,creamy,non-kafein,dingin,mid,MANGO,AVOCADO,STRAWBERRY,KOPI GULA AREN,CHOCOLATE,BISCOFFEE,6,2025-10-06 18:41:25.408430
846,netral,energi,bubbly,non-kafein,panas,bebas,TEH STRAWBERRY,STRAWBERRY,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
847,asam,menyegarkan,bubbly,rendah,dingin,mid,LEMON SQUASH,TEH LECI,TEH JAHE SEREH,KOPI SODA,,,4,2025-10-06 18:41:25.408430
848,pahit,rileks,heavy,sedang,panas,low,TEH HIJAU,ESPRESSO,KOPI SUSU,,,,3,2025-10-06 18:41:25.408430
849,asam,menyegarkan,bubbly,non-kafein,dingin,low,LYCHEE SQUASH,VARIASI PINK,TELANG SQUASH,TEH HIJAU,TEH JAHE SEREH,STRAWBERRY,6,2025-10-06 18:41:25.408430
850,netral,rileks,heavy,sedang,panas,bebas,LYCHEE SQUASH,TELANG SQUASH,TEH JAHE,VARIASI PINK,,,4,2025-10-06 18:41:25.408430
851,netral,energi,creamy,rendah,panas,low,TEH STRAWBERRY,LEMON KISS,STRAWBERRY,JAHE MERAH,MACCHIATO,,5,2025-10-06 18:41:25.408430
852,netral,manis,bubbly,rendah,bebas,high,LEMON KISS,TEH STRAWBERRY,LEMON SQUASH,JAHE MERAH,TELANG SQUASH,TEH HIJAU,6,2025-10-06 18:41:25.408430
853,pahit,rileks,bubbly,sedang,bebas,mid,TEH HIJAU,AMERICANO,MOCHACCINO,,,,3,2025-10-06 18:41:25.408430
854,asam,menyegarkan,light,non-kafein,dingin,bebas,LEMON KISS,KOPI LEMON,LEMON SQUASH,MANGO,,,4,2025-10-06 18:41:25.408430
855,manis,rileks,creamy,rendah,panas,high,CHOCOLATE,AVOCADO,BANANA,,,,3,2025-10-06 18:41:25.408430
856,pahit,rileks,creamy,tinggi,panas,low,MOCHACCINO,KOPI SUSU,KOPI GULA AREN,KOPI LEMON,CAPPUCCINO,ESPRESSO,6,2025-10-06 18:41:25.408430
857,asam,menyegarkan,light,non-kafein,dingin,low,LYCHEE SQUASH,STRAWBERRY,KOPI SODA,KOPI LEMON,,,4,2025-10-06 18:41:25.408430
858,asam,menyegarkan,light,rendah,dingin,low,LYCHEE SQUASH,KOPI LEMON,VARIASI PINK,SANGER,,,4,2025-10-06 18:41:25.408430
859,netral,manis,creamy,rendah,bebas,mid,TEH LECI,KOPI SUSU,MOCHACCINO,JAHE MERAH,TEH STRAWBERRY,STRAWBERRY,6,2025-10-06 18:41:25.408430
860,manis,menyegarkan,creamy,non-kafein,dingin,mid,CHOCOLATE,AVOCADO,BISCOFFEE,KOPI GULA AREN,TEH,,5,2025-10-06 18:41:25.408430
861,pahit,energi,light,tinggi,panas,mid,TEH STRAWBERRY,TEH LEMON,TEH LECI,,,,3,2025-10-06 18:41:25.408430
862,manis,menyegarkan,creamy,tinggi,panas,bebas,KOPI GULA AREN,AVOCADO,CRUNCHY CREAMY,CHOCOLATE,BISCOFFEE,,5,2025-10-06 18:41:25.408430
863,manis,menyegarkan,heavy,rendah,bebas,low,KOPI GULA AREN,BANANA,STRAWBERRY,CHOCOLATE,AVOCADO,,5,2025-10-06 18:41:25.408430
864,pahit,rileks,heavy,sedang,panas,high,TEH JAHE SEREH,ESPRESSO,KOPI SODA,,,,3,2025-10-06 18:41:25.408430
865,manis,manis,creamy,sedang,panas,high,BISCOFFEE,TEH,AVOCADO,KOPI GULA AREN,STRAWBERRY,BANANA,6,2025-10-06 18:41:25.408430
866,asam,energi,bubbly,non-kafein,dingin,high,TELANG SQUASH,KOPI SODA,KOPI GULA AREN,,,,3,2025-10-06 18:41:25.408430
867,asam,menyegarkan,bubbly,non-kafein,dingin,low,LEMON KISS,LYCHEE SQUASH,TELANG SQUASH,LEMON SQUASH,,,4,2025-10-06 18:41:25.408430
868,manis,manis,creamy,rendah,panas,low,BISCOFFEE,MANGO,CHOCOLATE,BANANA,CRUNCHY CREAMY,AVOCADO,6,2025-10-06 18:41:25.408430
869,manis,manis,bubbly,non-kafein,dingin,mid,MANGO,KOPI GULA AREN,CHOCOLATE,STRAWBERRY,CRUNCHY CREAMY,AVOCADO,6,2025-10-06 18:41:25.408430
870,pahit,energi,creamy,tinggi,bebas,mid,SANGER,KOPI LEMON,KOPI SUSU,AMERICANO,TEH LEMON,,5,2025-10-06 18:41:25.408430
871,netral,energi,creamy,rendah,bebas,high,TEH STRAWBERRY,TEH JAHE SEREH,LEMON KISS,,,,3,2025-10-06 18:41:25.408430
872,asam,energi,bubbly,non-kafein,dingin,mid,VARIASI PINK,TEH LEMON,LEMON SQUASH,,,,3,2025-10-06 18:41:25.408430
873,netral,energi,light,rendah,panas,low,JAHE MERAH,TEH STRAWBERRY,KOPI LEMON,TEH LEMON,,,4,2025-10-06 18:41:25.408430
874,netral,rileks,light,rendah,dingin,high,TEH LECI,TEH STRAWBERRY,TEH JAHE SEREH,LEMON KISS,,,4,2025-10-06 18:41:25.408430
875,manis,manis,creamy,non-kafein,bebas,bebas,MANGO,CHOCOLATE,AVOCADO,,,,3,2025-10-06 18:41:25.408430
876,netral,manis,light,rendah,panas,low,TEH JAHE SEREH,JAHE MERAH,TEH STRAWBERRY,TEH LECI,TEH,STRAWBERRY,6,2025-10-06 18:41:25.408430
877,asam,menyegarkan,light,rendah,dingin,mid,BERRY SQUASH,KOPI LEMON,VARIASI PINK,TEH LECI,TEH STRAWBERRY,,5,2025-10-06 18:41:25.408430
878,pahit,rileks,bubbly,tinggi,panas,mid,CAPPUCCINO,AMERICANO,KOPI GULA AREN,ESPRESSO,MACCHIATO,,5,2025-10-06 18:41:25.408430
879,netral,energi,heavy,sedang,dingin,mid,LYCHEE SQUASH,TEH,TEH HIJAU,TEH LECI,TEH LEMON,,5,2025-10-06 18:41:25.408430
880,asam,menyegarkan,light,non-kafein,dingin,low,LYCHEE SQUASH,BERRY SQUASH,TEH HIJAU,,,,3,2025-10-06 18:41:25.408430
881,pahit,rileks,creamy,tinggi,bebas,low,AMERICANO,TEH HIJAU,CAPPUCCINO,TEH SEREH,TEH LEMON,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
882,asam,menyegarkan,bubbly,tinggi,dingin,bebas,MACCHIATO,TEH LEMON,MANGO,MOCHACCINO,AMERICANO,,5,2025-10-06 18:41:25.408430
883,pahit,energi,light,sedang,bebas,bebas,ESPRESSO,KOPI LEMON,TEH STRAWBERRY,,,,3,2025-10-06 18:41:25.408430
884,pahit,rileks,creamy,tinggi,dingin,low,AMERICANO,JAHE MERAH,CAPPUCCINO,BISCOFFEE,TEH JAHE SEREH,KOPI SUSU,6,2025-10-06 18:41:25.408430
885,pahit,rileks,light,tinggi,dingin,high,TEH JAHE SEREH,TEH,AMERICANO,TEH JAHE,,,4,2025-10-06 18:41:25.408430
886,pahit,energi,bubbly,sedang,bebas,bebas,TEH,AMERICANO,MOCHACCINO,MACCHIATO,TEH JAHE SEREH,,5,2025-10-06 18:41:25.408430
887,pahit,energi,light,sedang,dingin,bebas,TEH HIJAU,SANGER,JAHE MERAH,TEH JAHE SEREH,,,4,2025-10-06 18:41:25.408430
888,pahit,rileks,bubbly,sedang,panas,high,CAPPUCCINO,JAHE MERAH,AMERICANO,,,,3,2025-10-06 18:41:25.408430
889,netral,energi,creamy,rendah,dingin,high,TEH STRAWBERRY,TEH SEREH,SANGER,TEH HIJAU,TEH LECI,TEH LEMON,6,2025-10-06 18:41:25.408430
890,asam,menyegarkan,bubbly,rendah,dingin,low,LYCHEE SQUASH,LEMON KISS,BISCOFFEE,,,,3,2025-10-06 18:41:25.408430
891,netral,rileks,light,rendah,bebas,mid,JAHE MERAH,LYCHEE SQUASH,TEH JAHE,TEH HIJAU,,,4,2025-10-06 18:41:25.408430
892,manis,rileks,creamy,tinggi,dingin,low,TEH,BANANA,CRUNCHY CREAMY,BISCOFFEE,KOPI GULA AREN,STRAWBERRY,6,2025-10-06 18:41:25.408430
893,pahit,manis,bubbly,sedang,panas,mid,AMERICANO,ESPRESSO,KOPI LEMON,TEH STRAWBERRY,TEH JAHE SEREH,KOPI GULA AREN,6,2025-10-06 18:41:25.408430
894,pahit,rileks,bubbly,tinggi,bebas,mid,MOCHACCINO,TEH STRAWBERRY,KOPI SODA,SANGER,,,4,2025-10-06 18:41:25.408430
895,asam,menyegarkan,light,rendah,dingin,mid,KOPI LEMON,CAPPUCCINO,MANGO,ESPRESSO,,,4,2025-10-06 18:41:25.408430
896,netral,energi,bubbly,rendah,bebas,mid,TEH JAHE SEREH,MOCHACCINO,KOPI GULA AREN,VARIASI PINK,SANGER,LEMON SQUASH,6,2025-10-06 18:41:25.408430
897,netral,energi,creamy,rendah,dingin,high,JAHE MERAH,TEH,LEMON SQUASH,,,,3,2025-10-06 18:41:25.408430
898,asam,menyegarkan,light,rendah,dingin,high,LYCHEE SQUASH,AMERICANO,MACCHIATO,KOPI LEMON,TEH,,5,2025-10-06 18:41:25.408430
899,netral,menyegarkan,bubbly,non-kafein,bebas,high,TEH STRAWBERRY,TELANG SQUASH,KOPI SUSU,BERRY SQUASH,VARIASI PINK,,5,2025-10-06 18:41:25.408430
900,netral,manis,creamy,sedang,bebas,high,STRAWBERRY,MACCHIATO,TEH LEMON,TEH LECI,TEH STRAWBERRY,SANGER,6,2025-10-06 18:41:25.408430
901,pahit,rileks,creamy,sedang,bebas,bebas,AMERICANO,BISCOFFEE,KOPI SODA,JAHE MERAH,,,4,2025-10-06 18:41:25.408430
902,netral,energi,heavy,rendah,dingin,high,TEH STRAWBERRY,LEMON KISS,BERRY SQUASH,,,,3,2025-10-06 18:41:25.408430
903,asam,manis,bubbly,non-kafein,dingin,mid,TELANG SQUASH,JAHE MERAH,KOPI GULA AREN,TEH LECI,BANANA,LYCHEE SQUASH,6,2025-10-06 18:41:25.408430
904,netral,energi,creamy,sedang,panas,high,BERRY SQUASH,SANGER,MACCHIATO,,,,3,2025-10-06 18:41:25.408430
905,netral,rileks,heavy,rendah,bebas,low,JAHE MERAH,TEH LECI,KOPI GULA AREN,TEH HIJAU,,,4,2025-10-06 18:41:25.408430
906,asam,menyegarkan,light,tinggi,dingin,bebas,TEH,TEH LEMON,AMERICANO,ESPRESSO,KOPI LEMON,,5,2025-10-06 18:41:25.408430
907,manis,menyegarkan,heavy,rendah,panas,high,KOPI GULA AREN,CHOCOLATE,MANGO,CRUNCHY CREAMY,TEH,,5,2025-10-06 18:41:25.408430
908,netral,energi,creamy,sedang,dingin,bebas,TELANG SQUASH,MACCHIATO,TEH HIJAU,TEH STRAWBERRY,,,4,2025-10-06 18:41:25.408430
909,pahit,energi,heavy,tinggi,panas,low,KOPI GULA AREN,CAPPUCCINO,TEH HIJAU,BISCOFFEE,,,4,2025-10-06 18:41:25.408430
910,asam,menyegarkan,bubbly,non-kafein,dingin,low,LEMON KISS,KOPI LEMON,LYCHEE SQUASH,,,,3,2025-10-06 18:41:25.408430
911,netral,energi,light,non-kafein,bebas,high,MOCHACCINO,TEH STRAWBERRY,TEH JAHE SEREH,,,,3,2025-10-06 18:41:25.408430
912,manis,manis,creamy,rendah,bebas,high,KOPI GULA AREN,TEH,BANANA,CRUNCHY CREAMY,,,4,2025-10-06 18:41:25.408430
913,asam,menyegarkan,bubbly,rendah,dingin,bebas,BERRY SQUASH,LEMON KISS,KOPI SODA,VARIASI PINK,MANGO,TEH STRAWBERRY,6,2025-10-06 18:41:25.408430
914,manis,manis,creamy,non-kafein,bebas,bebas,MANGO,KOPI GULA AREN,CRUNCHY CREAMY,AVOCADO,STRAWBERRY,CHOCOLATE,6,2025-10-06 18:41:25.408430
915,netral,manis,creamy,sedang,panas,high,JAHE MERAH,TEH SEREH,STRAWBERRY,TEH JAHE,TEH STRAWBERRY,BERRY SQUASH,6,2025-10-06 18:41:25.408430
916,manis,menyegarkan,bubbly,rendah,panas,bebas,KOPI GULA AREN,CRUNCHY CREAMY,MANGO,STRAWBERRY,BANANA,,5,2025-10-06 18:41:25.408430
917,asam,menyegarkan,creamy,rendah,dingin,bebas,LYCHEE SQUASH,VARIASI PINK,BERRY SQUASH,TEH HIJAU,KOPI LEMON,AMERICANO,6,2025-10-06 18:41:25.408430
918,netral,rileks,creamy,tinggi,panas,bebas,LYCHEE SQUASH,KOPI GULA AREN,VARIASI PINK,TELANG SQUASH,TEH LECI,TEH STRAWBERRY,6,2025-10-06 18:41:25.408430
