question,answer,item1,item2,co_occurrence_count,export_timestamp
budget,mid,TEH JAHE SEREH,TELANG SQUASH,8.46,2025-10-06 18:41:31.719277
taste,asam,JAHE MERAH,TEH,5.0,2025-10-06 18:41:31.719277
taste,asam,JAHE MERAH,TELANG SQUASH,12.68,2025-10-06 18:41:31.719277
texture,light,JAHE MERAH,TELANG SQUASH,12.165000000000001,2025-10-06 18:41:31.719277
texture,light,TEH,TELANG SQUASH,8.73,2025-10-06 18:41:31.719277
budget,bebas,JAHE MERAH,TELANG SQUASH,6.625,2025-10-06 18:41:31.719277
budget,bebas,TEH,TELANG SQUASH,5.529999999999999,2025-10-06 18:41:31.719277
taste,pahit,AMERICANO,TEH JAHE SEREH,16.665,2025-10-06 18:41:31.719277
mood,rileks,AMERICANO,TEH JAHE SEREH,6.300000000000001,2025-10-06 18:41:31.719277
mood,rileks,AMERICANO,TEH STRAWBERRY,5.0,2025-10-06 18:41:31.719277
mood,rileks,CAPPUCCINO,TEH JAHE SEREH,9.600000000000001,2025-10-06 18:41:31.719277
texture,bubbly,AMERICANO,TEH JAHE SEREH,9.25,2025-10-06 18:41:31.719277
texture,bubbly,AMERICANO,TEH STRAWBERRY,10.299999999999999,2025-10-06 18:41:31.719277
texture,bubbly,TEH JAHE SEREH,TEH STRAWBERRY,8.55,2025-10-06 18:41:31.719277
caffeine,sedang,AMERICANO,TEH JAHE SEREH,7.1,2025-10-06 18:41:31.719277
caffeine,sedang,AMERICANO,TEH STRAWBERRY,11.399999999999999,2025-10-06 18:41:31.719277
caffeine,sedang,CAPPUCCINO,TEH JAHE SEREH,9.1,2025-10-06 18:41:31.719277
caffeine,sedang,CAPPUCCINO,TEH STRAWBERRY,9.2,2025-10-06 18:41:31.719277
temperature,bebas,AMERICANO,CAPPUCCINO,21.0845,2025-10-06 18:41:31.719277
temperature,bebas,AMERICANO,TEH JAHE SEREH,7.1,2025-10-06 18:41:31.719277
temperature,bebas,CAPPUCCINO,TEH JAHE SEREH,9.945,2025-10-06 18:41:31.719277
temperature,bebas,CAPPUCCINO,TEH STRAWBERRY,8.415,2025-10-06 18:41:31.719277
temperature,bebas,TEH JAHE SEREH,TEH STRAWBERRY,8.364999999999998,2025-10-06 18:41:31.719277
budget,mid,AMERICANO,CAPPUCCINO,9.0745,2025-10-06 18:41:31.719277
budget,mid,AMERICANO,TEH JAHE SEREH,3.0,2025-10-06 18:41:31.719277
budget,mid,AMERICANO,TEH STRAWBERRY,7.0,2025-10-06 18:41:31.719277
budget,mid,CAPPUCCINO,TEH JAHE SEREH,6.300000000000001,2025-10-06 18:41:31.719277
budget,mid,TEH JAHE SEREH,TEH STRAWBERRY,4.449999999999999,2025-10-06 18:41:31.719277
taste,pahit,KOPI SODA,KOPI SUSU,21.439999999999998,2025-10-06 18:41:31.719277
taste,pahit,KOPI SUSU,TEH HIJAU,11.25,2025-10-06 18:41:31.719277
mood,rileks,KOPI SODA,KOPI SUSU,7.99,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SODA,KOPI SUSU,4.495,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SUSU,TEH HIJAU,4.0,2025-10-06 18:41:31.719277
caffeine,sedang,KOPI SODA,KOPI SUSU,12.45,2025-10-06 18:41:31.719277
temperature,panas,KOPI SODA,KOPI SUSU,9.85,2025-10-06 18:41:31.719277
temperature,panas,KOPI SODA,TEH HIJAU,6.3,2025-10-06 18:41:31.719277
budget,bebas,KOPI SODA,KOPI SUSU,9.355,2025-10-06 18:41:31.719277
taste,netral,LYCHEE SQUASH,TEH STRAWBERRY,11.46,2025-10-06 18:41:31.719277
mood,rileks,LEMON KISS,TEH STRAWBERRY,7.3,2025-10-06 18:41:31.719277
mood,rileks,LYCHEE SQUASH,TEH STRAWBERRY,7.399999999999999,2025-10-06 18:41:31.719277
texture,light,LEMON KISS,TEH STRAWBERRY,11.110000000000001,2025-10-06 18:41:31.719277
texture,light,LYCHEE SQUASH,TEH STRAWBERRY,17.37,2025-10-06 18:41:31.719277
caffeine,sedang,LEMON KISS,LYCHEE SQUASH,7.6,2025-10-06 18:41:31.719277
caffeine,sedang,LEMON KISS,TEH STRAWBERRY,6.03,2025-10-06 18:41:31.719277
caffeine,sedang,LYCHEE SQUASH,TEH STRAWBERRY,5.16,2025-10-06 18:41:31.719277
temperature,dingin,JAHE MERAH,LYCHEE SQUASH,18.145,2025-10-06 18:41:31.719277
budget,high,LYCHEE SQUASH,TEH STRAWBERRY,9.46,2025-10-06 18:41:31.719277
taste,pahit,CAPPUCCINO,TEH JAHE,21.310000000000002,2025-10-06 18:41:31.719277
taste,pahit,TEH JAHE,TEH JAHE SEREH,8.665,2025-10-06 18:41:31.719277
mood,energi,CAPPUCCINO,KOPI LEMON,10.579,2025-10-06 18:41:31.719277
mood,energi,CAPPUCCINO,TEH JAHE,9.159999999999998,2025-10-06 18:41:31.719277
mood,energi,KOPI LEMON,TEH JAHE SEREH,7.829999999999999,2025-10-06 18:41:31.719277
mood,energi,TEH JAHE,TEH JAHE SEREH,4.795,2025-10-06 18:41:31.719277
texture,light,CAPPUCCINO,KOPI LEMON,11.1845,2025-10-06 18:41:31.719277
texture,light,CAPPUCCINO,TEH JAHE,6.779999999999999,2025-10-06 18:41:31.719277
texture,light,CAPPUCCINO,TEH JAHE SEREH,6.415,2025-10-06 18:41:31.719277
texture,light,TEH JAHE,TEH JAHE SEREH,13.030000000000001,2025-10-06 18:41:31.719277
caffeine,sedang,CAPPUCCINO,KOPI LEMON,7.890000000000001,2025-10-06 18:41:31.719277
caffeine,sedang,TEH JAHE,TEH JAHE SEREH,9.3,2025-10-06 18:41:31.719277
temperature,panas,CAPPUCCINO,TEH JAHE,11.415000000000001,2025-10-06 18:41:31.719277
temperature,panas,TEH JAHE,TEH JAHE SEREH,12.0,2025-10-06 18:41:31.719277
budget,high,CAPPUCCINO,KOPI LEMON,7.54,2025-10-06 18:41:31.719277
budget,high,CAPPUCCINO,TEH JAHE,2.0,2025-10-06 18:41:31.719277
budget,high,TEH JAHE,TEH JAHE SEREH,9.15,2025-10-06 18:41:31.719277
taste,pahit,KOPI LEMON,TEH SEREH,11.365,2025-10-06 18:41:31.719277
mood,rileks,KOPI LEMON,TEH SEREH,5.3,2025-10-06 18:41:31.719277
texture,light,ESPRESSO,TEH SEREH,3.1,2025-10-06 18:41:31.719277
caffeine,sedang,KOPI LEMON,TEH SEREH,9.93,2025-10-06 18:41:31.719277
temperature,panas,KOPI LEMON,TEH SEREH,8.5,2025-10-06 18:41:31.719277
budget,mid,ESPRESSO,KOPI LEMON,8.8,2025-10-06 18:41:31.719277
taste,netral,KOPI GULA AREN,MOCHACCINO,5.6,2025-10-06 18:41:31.719277
taste,netral,KOPI GULA AREN,STRAWBERRY,18.89,2025-10-06 18:41:31.719277
taste,netral,KOPI GULA AREN,TEH LECI,13.085,2025-10-06 18:41:31.719277
taste,netral,MACCHIATO,STRAWBERRY,15.73,2025-10-06 18:41:31.719277
taste,netral,MACCHIATO,TEH STRAWBERRY,9.030000000000001,2025-10-06 18:41:31.719277
taste,netral,MOCHACCINO,STRAWBERRY,10.760000000000002,2025-10-06 18:41:31.719277
taste,netral,MOCHACCINO,TEH LECI,19.8045,2025-10-06 18:41:31.719277
taste,netral,MOCHACCINO,TEH STRAWBERRY,11.525,2025-10-06 18:41:31.719277
mood,energi,KOPI GULA AREN,STRAWBERRY,14.58,2025-10-06 18:41:31.719277
mood,energi,KOPI GULA AREN,TEH LECI,9.125,2025-10-06 18:41:31.719277
mood,energi,MACCHIATO,STRAWBERRY,8.43,2025-10-06 18:41:31.719277
mood,energi,MOCHACCINO,STRAWBERRY,2.8600000000000003,2025-10-06 18:41:31.719277
mood,energi,STRAWBERRY,TEH LECI,10.15,2025-10-06 18:41:31.719277
mood,energi,STRAWBERRY,TEH STRAWBERRY,8.72,2025-10-06 18:41:31.719277
texture,creamy,KOPI GULA AREN,TEH LECI,6.074999999999999,2025-10-06 18:41:31.719277
texture,creamy,MACCHIATO,STRAWBERRY,8.43,2025-10-06 18:41:31.719277
texture,creamy,MACCHIATO,TEH LECI,10.26,2025-10-06 18:41:31.719277
texture,creamy,MOCHACCINO,STRAWBERRY,7.03,2025-10-06 18:41:31.719277
texture,creamy,STRAWBERRY,TEH LECI,15.790000000000001,2025-10-06 18:41:31.719277
caffeine,rendah,KOPI GULA AREN,TEH LECI,9.83,2025-10-06 18:41:31.719277
caffeine,rendah,MACCHIATO,STRAWBERRY,12.73,2025-10-06 18:41:31.719277
caffeine,rendah,MOCHACCINO,STRAWBERRY,6.03,2025-10-06 18:41:31.719277
caffeine,rendah,MOCHACCINO,TEH STRAWBERRY,7.6,2025-10-06 18:41:31.719277
caffeine,rendah,STRAWBERRY,TEH LECI,17.03,2025-10-06 18:41:31.719277
caffeine,rendah,STRAWBERRY,TEH STRAWBERRY,15.16,2025-10-06 18:41:31.719277
temperature,dingin,KOPI GULA AREN,MOCHACCINO,6.895,2025-10-06 18:41:31.719277
temperature,dingin,KOPI GULA AREN,STRAWBERRY,47.67999999999999,2025-10-06 18:41:31.719277
temperature,dingin,KOPI GULA AREN,TEH LECI,7.3999999999999995,2025-10-06 18:41:31.719277
temperature,dingin,MACCHIATO,STRAWBERRY,15.809999999999999,2025-10-06 18:41:31.719277
temperature,dingin,MOCHACCINO,STRAWBERRY,12.0,2025-10-06 18:41:31.719277
temperature,dingin,MOCHACCINO,TEH STRAWBERRY,5.265,2025-10-06 18:41:31.719277
temperature,dingin,STRAWBERRY,TEH LECI,18.55,2025-10-06 18:41:31.719277
budget,high,KOPI GULA AREN,TEH LECI,5.43,2025-10-06 18:41:31.719277
budget,high,MACCHIATO,STRAWBERRY,6.43,2025-10-06 18:41:31.719277
budget,high,MOCHACCINO,STRAWBERRY,7.4,2025-10-06 18:41:31.719277
budget,high,MOCHACCINO,TEH STRAWBERRY,8.96,2025-10-06 18:41:31.719277
budget,high,STRAWBERRY,TEH LECI,13.730000000000002,2025-10-06 18:41:31.719277
budget,high,STRAWBERRY,TEH STRAWBERRY,15.650000000000002,2025-10-06 18:41:31.719277
taste,netral,BERRY SQUASH,TEH SEREH,18.090000000000003,2025-10-06 18:41:31.719277
taste,netral,TEH SEREH,TELANG SQUASH,12.63,2025-10-06 18:41:31.719277
mood,rileks,BERRY SQUASH,TEH SEREH,4.8999999999999995,2025-10-06 18:41:31.719277
mood,rileks,BERRY SQUASH,TELANG SQUASH,8.9,2025-10-06 18:41:31.719277
mood,rileks,TEH SEREH,TELANG SQUASH,5.8999999999999995,2025-10-06 18:41:31.719277
texture,light,BERRY SQUASH,TEH SEREH,9.06,2025-10-06 18:41:31.719277
texture,light,TEH SEREH,TELANG SQUASH,6.3,2025-10-06 18:41:31.719277
caffeine,tinggi,BERRY SQUASH,TEH SEREH,4.03,2025-10-06 18:41:31.719277
caffeine,tinggi,BERRY SQUASH,TELANG SQUASH,5.8999999999999995,2025-10-06 18:41:31.719277
caffeine,tinggi,TEH SEREH,TELANG SQUASH,2.3,2025-10-06 18:41:31.719277
temperature,panas,BERRY SQUASH,TEH SEREH,11.060000000000002,2025-10-06 18:41:31.719277
temperature,panas,TEH SEREH,TELANG SQUASH,5.7299999999999995,2025-10-06 18:41:31.719277
budget,high,BERRY SQUASH,TEH SEREH,4.3,2025-10-06 18:41:31.719277
budget,high,BERRY SQUASH,TELANG SQUASH,11.311,2025-10-06 18:41:31.719277
budget,high,TEH SEREH,TELANG SQUASH,5.3,2025-10-06 18:41:31.719277
mood,menyegarkan,BISCOFFEE,TEH,17.685000000000002,2025-10-06 18:41:31.719277
mood,menyegarkan,CRUNCHY CREAMY,KOPI GULA AREN,19.5,2025-10-06 18:41:31.719277
mood,menyegarkan,KOPI GULA AREN,STRAWBERRY,27.689999999999998,2025-10-06 18:41:31.719277
mood,menyegarkan,STRAWBERRY,TEH,12.59,2025-10-06 18:41:31.719277
budget,high,CRUNCHY CREAMY,STRAWBERRY,26.4895,2025-10-06 18:41:31.719277
temperature,panas,BANANA,STRAWBERRY,30.975000000000005,2025-10-06 18:41:31.719277
temperature,panas,CRUNCHY CREAMY,STRAWBERRY,37.19,2025-10-06 18:41:31.719277
taste,pahit,KOPI SUSU,SANGER,11.534500000000001,2025-10-06 18:41:31.719277
taste,pahit,KOPI SUSU,TEH JAHE SEREH,13.045,2025-10-06 18:41:31.719277
taste,pahit,KOPI SUSU,TEH SEREH,12.680000000000001,2025-10-06 18:41:31.719277
mood,rileks,KOPI SUSU,TEH JAHE SEREH,5.749999999999999,2025-10-06 18:41:31.719277
mood,rileks,SANGER,TEH JAHE SEREH,7.3,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SUSU,SANGER,5.6445,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SUSU,TEH JAHE SEREH,7.414999999999999,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SUSU,TEH SEREH,8.15,2025-10-06 18:41:31.719277
texture,bubbly,KOPI SUSU,TEH STRAWBERRY,6.45,2025-10-06 18:41:31.719277
texture,bubbly,SANGER,TEH JAHE SEREH,7.0,2025-10-06 18:41:31.719277
texture,bubbly,TEH JAHE SEREH,TEH SEREH,7.58,2025-10-06 18:41:31.719277
texture,bubbly,TEH SEREH,TEH STRAWBERRY,5.779999999999999,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SUSU,SANGER,4.6445,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SUSU,TEH JAHE SEREH,8.945,2025-10-06 18:41:31.719277
caffeine,tinggi,KOPI SUSU,TEH SEREH,9.3245,2025-10-06 18:41:31.719277
caffeine,tinggi,SANGER,TEH JAHE SEREH,7.565,2025-10-06 18:41:31.719277
caffeine,tinggi,SANGER,TEH SEREH,6.265,2025-10-06 18:41:31.719277
temperature,dingin,KOPI SUSU,TEH JAHE SEREH,9.0,2025-10-06 18:41:31.719277
temperature,dingin,KOPI SUSU,TEH STRAWBERRY,6.15,2025-10-06 18:41:31.719277
temperature,dingin,SANGER,TEH JAHE SEREH,9.995,2025-10-06 18:41:31.719277
budget,bebas,KOPI SUSU,SANGER,7.73,2025-10-06 18:41:31.719277
budget,bebas,KOPI SUSU,TEH SEREH,6.695,2025-10-06 18:41:31.719277
budget,bebas,KOPI SUSU,TEH STRAWBERRY,5.15,2025-10-06 18:41:31.719277
budget,bebas,SANGER,TEH JAHE SEREH,11.095,2025-10-06 18:41:31.719277
budget,bebas,TEH JAHE SEREH,TEH SEREH,8.075,2025-10-06 18:41:31.719277
budget,bebas,TEH JAHE SEREH,TEH STRAWBERRY,5.68,2025-10-06 18:41:31.719277
budget,bebas,TEH SEREH,TEH STRAWBERRY,4.68,2025-10-06 18:41:31.719277
taste,asam,AMERICANO,MANGO,11.16,2025-10-06 18:41:31.719277
taste,asam,AMERICANO,TEH HIJAU,10.16,2025-10-06 18:41:31.719277
taste,asam,BERRY SQUASH,MANGO,23.046,2025-10-06 18:41:31.719277
taste,asam,JAHE MERAH,MANGO,6.265,2025-10-06 18:41:31.719277
taste,asam,JAHE MERAH,TEH HIJAU,3.2,2025-10-06 18:41:31.719277
taste,asam,MANGO,TEH HIJAU,6.62,2025-10-06 18:41:31.719277
mood,menyegarkan,AMERICANO,MANGO,10.16,2025-10-06 18:41:31.719277
mood,menyegarkan,AMERICANO,TEH HIJAU,12.689999999999998,2025-10-06 18:41:31.719277
mood,menyegarkan,BERRY SQUASH,MANGO,20.246000000000002,2025-10-06 18:41:31.719277
mood,menyegarkan,JAHE MERAH,MANGO,5.265,2025-10-06 18:41:31.719277
mood,menyegarkan,JAHE MERAH,TEH HIJAU,6.73,2025-10-06 18:41:31.719277
mood,menyegarkan,MANGO,TEH HIJAU,5.62,2025-10-06 18:41:31.719277
texture,bubbly,AMERICANO,MANGO,6.62,2025-10-06 18:41:31.719277
texture,bubbly,AMERICANO,TEH HIJAU,7.69,2025-10-06 18:41:31.719277
texture,bubbly,BERRY SQUASH,MANGO,14.104000000000001,2025-10-06 18:41:31.719277
texture,bubbly,BERRY SQUASH,TEH HIJAU,4.08,2025-10-06 18:41:31.719277
texture,bubbly,JAHE MERAH,MANGO,4.265,2025-10-06 18:41:31.719277
texture,bubbly,JAHE MERAH,TEH HIJAU,9.8,2025-10-06 18:41:31.719277
texture,bubbly,MANGO,TEH HIJAU,2.54,2025-10-06 18:41:31.719277
caffeine,non-kafein,AMERICANO,BERRY SQUASH,5.08,2025-10-06 18:41:31.719277
caffeine,non-kafein,AMERICANO,JAHE MERAH,2.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,AMERICANO,MANGO,6.08,2025-10-06 18:41:31.719277
caffeine,non-kafein,AMERICANO,TEH HIJAU,6.62,2025-10-06 18:41:31.719277
caffeine,non-kafein,BERRY SQUASH,MANGO,15.626000000000001,2025-10-06 18:41:31.719277
caffeine,non-kafein,BERRY SQUASH,TEH HIJAU,5.62,2025-10-06 18:41:31.719277
caffeine,non-kafein,JAHE MERAH,MANGO,5.265,2025-10-06 18:41:31.719277
caffeine,non-kafein,MANGO,TEH HIJAU,5.08,2025-10-06 18:41:31.719277
temperature,bebas,AMERICANO,MANGO,2.0,2025-10-06 18:41:31.719277
temperature,bebas,AMERICANO,TEH HIJAU,12.93,2025-10-06 18:41:31.719277
temperature,bebas,BERRY SQUASH,JAHE MERAH,3.5299999999999994,2025-10-06 18:41:31.719277
temperature,bebas,BERRY SQUASH,MANGO,7.713,2025-10-06 18:41:31.719277
temperature,bebas,BERRY SQUASH,TEH HIJAU,7.57,2025-10-06 18:41:31.719277
temperature,bebas,JAHE MERAH,MANGO,3.2649999999999997,2025-10-06 18:41:31.719277
temperature,bebas,JAHE MERAH,TEH HIJAU,17.460000000000004,2025-10-06 18:41:31.719277
temperature,bebas,MANGO,TEH HIJAU,2.54,2025-10-06 18:41:31.719277
budget,low,AMERICANO,MANGO,2.54,2025-10-06 18:41:31.719277
budget,low,AMERICANO,TEH HIJAU,11.370000000000001,2025-10-06 18:41:31.719277
budget,low,BERRY SQUASH,MANGO,3.542,2025-10-06 18:41:31.719277
budget,low,BERRY SQUASH,TEH HIJAU,5.38,2025-10-06 18:41:31.719277
budget,low,JAHE MERAH,MANGO,2.0,2025-10-06 18:41:31.719277
budget,low,MANGO,TEH HIJAU,2.54,2025-10-06 18:41:31.719277
mood,rileks,KOPI LEMON,TEH JAHE SEREH,4.0,2025-10-06 18:41:31.719277
mood,rileks,KOPI LEMON,TEH LEMON,5.645,2025-10-06 18:41:31.719277
mood,rileks,MOCHACCINO,TEH JAHE SEREH,10.75,2025-10-06 18:41:31.719277
mood,rileks,MOCHACCINO,TEH LEMON,10.3,2025-10-06 18:41:31.719277
texture,heavy,KOPI LEMON,MOCHACCINO,13.774500000000002,2025-10-06 18:41:31.719277
texture,heavy,KOPI LEMON,TEH JAHE SEREH,7.63,2025-10-06 18:41:31.719277
texture,heavy,KOPI LEMON,TEH LEMON,6.495,2025-10-06 18:41:31.719277
texture,heavy,MOCHACCINO,TEH JAHE SEREH,7.68,2025-10-06 18:41:31.719277
texture,heavy,MOCHACCINO,TEH LEMON,8.805,2025-10-06 18:41:31.719277
texture,heavy,TEH JAHE SEREH,TEH LEMON,8.6,2025-10-06 18:41:31.719277
budget,low,KOPI LEMON,TEH JAHE SEREH,6.300000000000001,2025-10-06 18:41:31.719277
budget,low,MOCHACCINO,TEH JAHE SEREH,8.3,2025-10-06 18:41:31.719277
taste,asam,CHOCOLATE,LEMON KISS,9.059999999999999,2025-10-06 18:41:31.719277
taste,asam,CHOCOLATE,LEMON SQUASH,15.890000000000002,2025-10-06 18:41:31.719277
taste,asam,CHOCOLATE,LYCHEE SQUASH,13.210000000000003,2025-10-06 18:41:31.719277
taste,asam,CHOCOLATE,TEH LEMON,7.300000000000001,2025-10-06 18:41:31.719277
taste,asam,CHOCOLATE,VARIASI PINK,7.15,2025-10-06 18:41:31.719277
taste,asam,TEH LEMON,VARIASI PINK,9.08,2025-10-06 18:41:31.719277
mood,manis,CHOCOLATE,LEMON KISS,1.0,2025-10-06 18:41:31.719277
mood,manis,CHOCOLATE,LEMON SQUASH,1.0,2025-10-06 18:41:31.719277
mood,manis,CHOCOLATE,LYCHEE SQUASH,1.0,2025-10-06 18:41:31.719277
mood,manis,CHOCOLATE,TEH LEMON,2.0,2025-10-06 18:41:31.719277
mood,manis,CHOCOLATE,VARIASI PINK,1.0,2025-10-06 18:41:31.719277
mood,manis,LEMON KISS,LYCHEE SQUASH,5.495,2025-10-06 18:41:31.719277
mood,manis,LEMON KISS,TEH LEMON,9.2,2025-10-06 18:41:31.719277
mood,manis,LEMON KISS,VARIASI PINK,6.0,2025-10-06 18:41:31.719277
mood,manis,LEMON SQUASH,LYCHEE SQUASH,6.4,2025-10-06 18:41:31.719277
mood,manis,LEMON SQUASH,TEH LEMON,3.8,2025-10-06 18:41:31.719277
mood,manis,LEMON SQUASH,VARIASI PINK,5.8,2025-10-06 18:41:31.719277
mood,manis,LYCHEE SQUASH,TEH LEMON,5.0,2025-10-06 18:41:31.719277
mood,manis,LYCHEE SQUASH,VARIASI PINK,6.195,2025-10-06 18:41:31.719277
texture,light,CHOCOLATE,LEMON KISS,2.0,2025-10-06 18:41:31.719277
texture,light,CHOCOLATE,LEMON SQUASH,7.9449999999999985,2025-10-06 18:41:31.719277
texture,light,CHOCOLATE,LYCHEE SQUASH,8.53,2025-10-06 18:41:31.719277
texture,light,CHOCOLATE,TEH LEMON,5.2,2025-10-06 18:41:31.719277
texture,light,CHOCOLATE,VARIASI PINK,5.0,2025-10-06 18:41:31.719277
texture,light,LEMON KISS,VARIASI PINK,14.972000000000001,2025-10-06 18:41:31.719277
texture,light,LEMON SQUASH,TEH LEMON,18.149999999999995,2025-10-06 18:41:31.719277
texture,light,LEMON SQUASH,VARIASI PINK,21.048000000000002,2025-10-06 18:41:31.719277
texture,light,LYCHEE SQUASH,TEH LEMON,17.659999999999997,2025-10-06 18:41:31.719277
texture,light,LYCHEE SQUASH,VARIASI PINK,22.508,2025-10-06 18:41:31.719277
caffeine,rendah,CHOCOLATE,LEMON KISS,1.0,2025-10-06 18:41:31.719277
caffeine,rendah,CHOCOLATE,LEMON SQUASH,2.0,2025-10-06 18:41:31.719277
caffeine,rendah,CHOCOLATE,LYCHEE SQUASH,3.0,2025-10-06 18:41:31.719277
caffeine,rendah,CHOCOLATE,TEH LEMON,2.1,2025-10-06 18:41:31.719277
caffeine,rendah,CHOCOLATE,VARIASI PINK,3.0,2025-10-06 18:41:31.719277
caffeine,rendah,LEMON KISS,TEH LEMON,15.02,2025-10-06 18:41:31.719277
caffeine,rendah,LEMON KISS,VARIASI PINK,17.94,2025-10-06 18:41:31.719277
caffeine,rendah,LEMON SQUASH,TEH LEMON,23.739999999999995,2025-10-06 18:41:31.719277
caffeine,rendah,LEMON SQUASH,VARIASI PINK,16.26,2025-10-06 18:41:31.719277
caffeine,rendah,LYCHEE SQUASH,TEH LEMON,15.229999999999997,2025-10-06 18:41:31.719277
temperature,dingin,CHOCOLATE,LEMON KISS,7.059999999999999,2025-10-06 18:41:31.719277
temperature,dingin,CHOCOLATE,LEMON SQUASH,12.625000000000002,2025-10-06 18:41:31.719277
temperature,dingin,CHOCOLATE,LYCHEE SQUASH,8.945,2025-10-06 18:41:31.719277
temperature,dingin,CHOCOLATE,TEH LEMON,6.2,2025-10-06 18:41:31.719277
temperature,dingin,CHOCOLATE,VARIASI PINK,5.15,2025-10-06 18:41:31.719277
budget,low,CHOCOLATE,LEMON KISS,1.0,2025-10-06 18:41:31.719277
budget,low,CHOCOLATE,LEMON SQUASH,3.5299999999999994,2025-10-06 18:41:31.719277
budget,low,CHOCOLATE,LYCHEE SQUASH,4.15,2025-10-06 18:41:31.719277
budget,low,CHOCOLATE,TEH LEMON,2.1,2025-10-06 18:41:31.719277
budget,low,CHOCOLATE,VARIASI PINK,4.15,2025-10-06 18:41:31.719277
budget,low,LEMON KISS,LYCHEE SQUASH,11.853000000000002,2025-10-06 18:41:31.719277
budget,low,LEMON KISS,TEH LEMON,7.860000000000001,2025-10-06 18:41:31.719277
budget,low,LEMON SQUASH,VARIASI PINK,5.781,2025-10-06 18:41:31.719277
budget,low,LYCHEE SQUASH,VARIASI PINK,16.942,2025-10-06 18:41:31.719277
budget,low,TEH LEMON,VARIASI PINK,8.54,2025-10-06 18:41:31.719277
mood,rileks,AMERICANO,SANGER,9.085,2025-10-06 18:41:31.719277
texture,bubbly,AMERICANO,KOPI LEMON,18.475,2025-10-06 18:41:31.719277
texture,bubbly,AMERICANO,MACCHIATO,18.1745,2025-10-06 18:41:31.719277
caffeine,non-kafein,AMERICANO,KOPI LEMON,4.54,2025-10-06 18:41:31.719277
caffeine,non-kafein,AMERICANO,MACCHIATO,3.3,2025-10-06 18:41:31.719277
caffeine,non-kafein,AMERICANO,SANGER,2.0,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI LEMON,MACCHIATO,8.11,2025-10-06 18:41:31.719277
caffeine,non-kafein,KOPI LEMON,SANGER,5.6,2025-10-06 18:41:31.719277
caffeine,non-kafein,MACCHIATO,SANGER,3.54,2025-10-06 18:41:31.719277
temperature,panas,AMERICANO,KOPI LEMON,8.03,2025-10-06 18:41:31.719277
temperature,panas,AMERICANO,MACCHIATO,9.4745,2025-10-06 18:41:31.719277
temperature,panas,AMERICANO,SANGER,9.934500000000002,2025-10-06 18:41:31.719277
budget,low,AMERICANO,KOPI LEMON,7.54,2025-10-06 18:41:31.719277
budget,low,AMERICANO,MACCHIATO,5.4845,2025-10-06 18:41:31.719277
budget,low,AMERICANO,SANGER,7.5695,2025-10-06 18:41:31.719277
budget,low,KOPI LEMON,MACCHIATO,10.795000000000002,2025-10-06 18:41:31.719277
budget,low,KOPI LEMON,SANGER,11.550999999999998,2025-10-06 18:41:31.719277
budget,low,MACCHIATO,SANGER,4.970000000000001,2025-10-06 18:41:31.719277
taste,netral,BERRY SQUASH,TEH LECI,22.09,2025-10-06 18:41:31.719277
taste,netral,TEH JAHE,TEH JAHE SEREH,19.130000000000003,2025-10-06 18:41:31.719277
taste,netral,TEH LECI,VARIASI PINK,21.05,2025-10-06 18:41:31.719277
mood,rileks,BERRY SQUASH,TEH JAHE,3.3,2025-10-06 18:41:31.719277
mood,rileks,BERRY SQUASH,TEH JAHE SEREH,3.3,2025-10-06 18:41:31.719277
mood,rileks,BERRY SQUASH,TEH LECI,5.8999999999999995,2025-10-06 18:41:31.719277
mood,rileks,BERRY SQUASH,VARIASI PINK,2.3,2025-10-06 18:41:31.719277
mood,rileks,TEH JAHE,TEH JAHE SEREH,8.05,2025-10-06 18:41:31.719277
mood,rileks,TEH JAHE,TEH LECI,7.45,2025-10-06 18:41:31.719277
mood,rileks,TEH JAHE,VARIASI PINK,5.8999999999999995,2025-10-06 18:41:31.719277
mood,rileks,TEH JAHE SEREH,TEH LECI,11.3,2025-10-06 18:41:31.719277
mood,rileks,TEH JAHE SEREH,VARIASI PINK,9.5,2025-10-06 18:41:31.719277
mood,rileks,TEH LECI,VARIASI PINK,6.6,2025-10-06 18:41:31.719277
texture,creamy,BERRY SQUASH,TEH LECI,8.2,2025-10-06 18:41:31.719277
texture,creamy,TEH JAHE,TEH JAHE SEREH,10.05,2025-10-06 18:41:31.719277
texture,creamy,TEH JAHE,TEH LECI,10.865,2025-10-06 18:41:31.719277
texture,creamy,TEH JAHE,VARIASI PINK,6.029999999999999,2025-10-06 18:41:31.719277
caffeine,tinggi,BERRY SQUASH,TEH JAHE,1.3,2025-10-06 18:41:31.719277
caffeine,tinggi,BERRY SQUASH,TEH JAHE SEREH,4.73,2025-10-06 18:41:31.719277
caffeine,tinggi,BERRY SQUASH,TEH LECI,5.16,2025-10-06 18:41:31.719277
