question,answer,co_occurrence,sim_rasa_manis,diff_rasa_manis,diff_sweetness_score,diff_kafein_score,sim_kafein_score,diff_harga,sim_harga,prod_harga,avg_harga,diff_carbonated_score,sim_carbonated_score,taste_consistency,avg_kafein_score,export_timestamp,source_users,source_seed
mood,rileks,7.300000000000001,0.4444444444444444,0.5555555555555556,0.19999999999999996,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,43.49999999999999,0.7777777777777778,0.2222222222222222,0.10000000000000009,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,45.874999999999986,0.7777777777777778,0.2222222222222222,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,0.6666666666666666,0.33333333333333337,0.19999999999999996,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.300000000000001,0.4444444444444444,0.5555555555555556,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.3,0.4444444444444444,0.5555555555555556,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.15,0.5555555555555556,0.4444444444444444,0.19999999999999996,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.15,0.4444444444444444,0.5555555555555556,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,0.6666666666666666,0.33333333333333337,0.19999999999999996,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.0,0.5555555555555556,0.4444444444444444,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,19.074999999999996,0.8888888888888888,0.11111111111111112,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,16.0,0.6666666666666666,0.33333333333333337,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.59,0.33333333333333337,0.6666666666666666,0.49999999999999994,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.485,0.8888888888888888,0.11111111111111112,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,14.085,0.8888888888888888,0.11111111111111112,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.29,0.44444444444444453,0.5555555555555555,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.4,0.6666666666666666,0.33333333333333337,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.785,0.6666666666666666,0.33333333333333337,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,14.785,0.7777777777777778,0.2222222222222222,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.180000000000001,0.6666666666666666,0.33333333333333337,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.0,0.33333333333333337,0.6666666666666666,0.49999999999999994,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.300000000000001,0.44444444444444453,0.5555555555555555,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.0,0.6666666666666666,0.33333333333333337,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.600000000000001,0.6666666666666666,0.33333333333333337,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.15,0.5555555555555556,0.4444444444444445,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.699999999999999,0.6666666666666666,0.33333333333333337,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,0.44444444444444453,0.5555555555555555,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.6,0.5555555555555556,0.4444444444444445,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.5555555555555556,0.4444444444444445,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,35.455,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,23.700000000000003,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.15,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.15,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,48.93999999999998,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,39.55500000000001,0.8888888888888888,0.11111111111111116,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,20.700000000000003,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.6666666666666666,0.33333333333333337,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.15,0.6666666666666666,0.33333333333333337,0.30000000000000004,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,27.600000000000005,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,32.255,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,35.865,0.8888888888888888,0.11111111111111116,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,22.300000000000004,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.15,0.6666666666666666,0.33333333333333337,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,14.0,0.5555555555555556,0.4444444444444445,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,11.600000000000001,0.2222222222222222,0.7777777777777778,0.7,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.89,0.7777777777777778,0.22222222222222224,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,15.090000000000002,0.7777777777777778,0.22222222222222224,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.094999999999999,0.33333333333333337,0.6666666666666666,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,15.685,0.5555555555555556,0.4444444444444445,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,12.395,0.6666666666666667,0.3333333333333333,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,17.080000000000002,0.5555555555555556,0.4444444444444445,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.450000000000001,0.2222222222222222,0.7777777777777778,0.7,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.15,0.33333333333333337,0.6666666666666666,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.15,0.5555555555555556,0.4444444444444445,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.0,0.5555555555555556,0.4444444444444445,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.300000000000001,0.4444444444444444,0.5555555555555556,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.300000000000001,0.5555555555555556,0.4444444444444445,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.3,0.33333333333333337,0.6666666666666666,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.3,0.4444444444444444,0.5555555555555556,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.2,0.6666666666666667,0.3333333333333333,0.19999999999999996,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,15.9,0.7777777777777778,0.22222222222222224,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,12.0,0.7777777777777778,0.22222222222222224,0.5,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,14.5,0.7777777777777779,0.22222222222222215,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.995000000000001,0.8888888888888888,0.1111111111111111,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,11.895,1.0,0.0,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.199999999999999,1.0,0.0,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.9,1.0,0.0,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,15.600000000000001,0.8888888888888888,0.11111111111111116,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,11.600000000000001,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,11.995000000000001,0.6666666666666667,0.3333333333333333,0.30000000000000004,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.3,0.6666666666666667,0.3333333333333333,0.19999999999999996,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,12.5,0.7777777777777779,0.22222222222222215,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,19.700000000000003,1.0,0.0,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.8,1.0,0.0,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.100000000000001,0.8888888888888888,0.1111111111111111,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,12.2,1.0,0.0,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.899999999999999,0.7777777777777779,0.22222222222222215,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,22.1,0.8888888888888888,0.1111111111111111,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.89,0.8888888888888888,0.1111111111111111,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,12.895000000000001,0.8888888888888888,0.1111111111111111,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,11.19,0.4444444444444444,0.5555555555555556,0.7,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.589999999999998,0.4444444444444444,0.5555555555555556,0.7,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.995,0.8888888888888888,0.11111111111111116,0.19999999999999996,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.2,0.7777777777777778,0.2222222222222222,0.19999999999999996,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.3,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.0,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.58,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,34.7,0.8888888888888888,0.11111111111111116,0.10000000000000009,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.395,0.5555555555555556,0.4444444444444445,0.49999999999999994,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.2,0.6666666666666667,0.3333333333333333,0.19999999999999996,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,33.10000000000001,1.0,0.0,0.10000000000000009,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,34.540000000000006,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.75,0.8888888888888888,0.11111111111111116,0.19999999999999996,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.450000000000001,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.15,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.449999999999999,0.7777777777777778,0.2222222222222222,0.19999999999999996,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.449999999999999,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.449999999999999,0.8888888888888888,0.11111111111111116,0.19999999999999996,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.0,0.7777777777777778,0.2222222222222222,0.49999999999999994,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.3,0.7777777777777778,0.2222222222222222,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,0.7777777777777778,0.2222222222222222,0.19999999999999996,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.899999999999999,1.0,0.0,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.295,0.5555555555555556,0.4444444444444444,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.0,0.6666666666666666,0.33333333333333337,0.5,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.3,0.7777777777777778,0.22222222222222224,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.7,0.7777777777777778,0.22222222222222224,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,11.685,0.7777777777777778,0.22222222222222224,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.33333333333333326,0.6666666666666667,0.8,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,19.59,0.888888888888889,0.11111111111111108,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,15.285000000000002,0.7777777777777778,0.22222222222222224,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.0,0.4444444444444444,0.5555555555555556,0.8,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.15,0.4444444444444444,0.5555555555555556,0.7,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,0.5555555555555556,0.4444444444444444,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.495,0.7777777777777778,0.22222222222222224,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.0,0.7777777777777778,0.22222222222222224,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.0,0.6666666666666666,0.33333333333333337,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.6450000000000005,0.7777777777777778,0.22222222222222224,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.3,0.5555555555555556,0.4444444444444444,0.5,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.4,0.6666666666666666,0.33333333333333337,0.2,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.0,0.6666666666666666,0.33333333333333337,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.3,0.6666666666666666,0.33333333333333337,0.5,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.99,0.5555555555555556,0.4444444444444444,0.5,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,13.29,0.7777777777777778,0.22222222222222224,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,19.985,0.888888888888889,0.11111111111111108,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.395,0.7777777777777778,0.22222222222222224,0.5,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.15,0.4444444444444444,0.5555555555555556,0.7,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.300000000000001,0.5555555555555556,0.4444444444444444,0.5,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,0.7777777777777778,0.22222222222222224,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.3,0.7777777777777778,0.22222222222222224,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.15,0.6666666666666666,0.33333333333333337,0.5,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.0,0.7777777777777778,0.22222222222222224,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.0,0.5555555555555556,0.4444444444444444,0.5,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.0,0.6666666666666666,0.33333333333333337,0.2,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.0,0.888888888888889,0.11111111111111105,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.9000000000000004,0.7777777777777779,0.22222222222222215,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,0.7777777777777779,0.22222222222222215,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.395,0.7777777777777779,0.22222222222222215,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.9,0.6666666666666667,0.3333333333333333,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,9.9,0.7777777777777779,0.22222222222222215,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.600000000000001,0.8888888888888888,0.11111111111111116,0.30000000000000004,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.15,0.8888888888888888,0.11111111111111116,0.19999999999999996,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.45,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.3,0.7777777777777779,0.22222222222222215,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.049999999999999,0.7777777777777779,0.22222222222222215,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.15,0.888888888888889,0.11111111111111105,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.449999999999999,0.7777777777777779,0.22222222222222215,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.15,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.749999999999999,0.888888888888889,0.11111111111111105,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.3,0.888888888888889,0.11111111111111105,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.6,0.888888888888889,0.11111111111111105,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.59,0.8888888888888888,0.1111111111111111,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,11.695,0.8888888888888888,0.1111111111111111,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.8,0.8888888888888888,0.1111111111111111,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.6666666666666666,0.33333333333333337,0.30000000000000004,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,0.7777777777777777,0.22222222222222227,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.8999999999999995,0.8888888888888888,0.1111111111111111,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.899999999999999,0.7777777777777778,0.2222222222222222,0.30000000000000004,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.6,0.7777777777777778,0.2222222222222222,0.19999999999999996,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.8999999999999995,0.888888888888889,0.11111111111111105,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.199999999999999,0.8888888888888888,0.1111111111111111,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.9,0.8888888888888888,0.1111111111111111,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.2,1.0,0.0,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.6,0.8888888888888888,0.1111111111111111,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.9000000000000004,0.888888888888889,0.11111111111111105,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.6,1.0,0.0,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.395,1.0,0.0,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,8.795,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.105,1.0,0.0,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.3,1.0,0.0,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.4,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.6,0.8888888888888888,0.11111111111111116,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,1.0,0.0,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.795,0.6666666666666667,0.3333333333333333,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.3,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.0,0.7777777777777779,0.22222222222222215,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.3,1.0,0.0,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.8999999999999995,1.0,0.0,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.2,0.8888888888888888,0.1111111111111111,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.6,1.0,0.0,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.8999999999999995,0.7777777777777779,0.22222222222222215,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,7.6000000000000005,0.8888888888888888,0.1111111111111111,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.21,0.8888888888888888,0.1111111111111111,0.0,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,6.51,0.8888888888888888,0.1111111111111111,0.3,,,,,,,0.0,1.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.6,1.0,0.0,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,1.0,0.5555555555555556,0.4444444444444445,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,2.0,0.8888888888888888,0.11111111111111116,0.0,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,3.5999999999999996,1.0,0.0,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,10.705,0.6666666666666667,0.3333333333333333,0.6000000000000001,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,5.8999999999999995,0.6666666666666667,0.3333333333333333,0.49999999999999994,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
mood,rileks,4.6,0.7777777777777779,0.22222222222222215,0.3,,,,,,,1.0,0.0,,,2025-08-20 00:52:24.152873,1500,42
